model,max_private_risk,persona_condition,prompt_version,protocol_signature,run_phase,run_status,n_players,n_races,n_decisions,n_decisions_round2plus,mean_phi_U,median_phi_U,sd_phi_U,mean_phi_U_round2plus,median_phi_U_round2plus,mean_n_rounds,median_n_rounds,parse_failure_rate,n_decisions_all_races,n_races_recorded,n_races_excluded
gpt-5-nano,0.9,R1-R4,ai-race-fairgame-v3,3e162960587db71a64904c044bec6e96d601eeed01c79e9473146914579fb3d8,pilot,completed,20,10,186,166,0.31494165556665554,0.36923076923076925,0.3079179939745354,0.3561309523809524,0.4166666666666667,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R1-R5,ai-race-fairgame-v3,2e927554a6042b6c7854cfa7792714787a8281026e53f56c2a67703138ea5628,pilot,completed,20,10,186,166,0.34999021811521813,0.2727272727272727,0.3637250843326568,0.3998015873015873,0.3,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R1-R6,ai-race-fairgame-v3,0dcbab0d9389372cff995f2558e8d43a23777b99156994613c8a64cb992bad75,pilot,completed,20,10,186,166,0.28789620102120106,0.20555555555555555,0.29758531351685474,0.33168650793650795,0.22916666666666666,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R2-R1,ai-race-fairgame-v3,37e38f89e94308915f5781fe2fc6cc1be5e588c60f9ee409a63c7b8efd2168c1,pilot,completed,20,10,186,166,0.003125,0.0,0.013975424859373685,0.003333333333333333,0.0,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R2-R2,ai-race-fairgame-v3,4732d3afbeca47c6d4a6166ec93942c1172f1f31783dc1ec27b96d4ecaa347e4,pilot,completed,20,10,186,166,0.007142857142857143,0.0,0.031943828249996996,0.008333333333333333,0.0,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R2-R3,ai-race-fairgame-v3,a017136c35db37babfdfdb62efe487b9f439750d51db3a6023d5817e318d7c9b,pilot,completed,20,10,186,166,0.1007020757020757,0.0,0.1645043336327717,0.11458333333333333,0.0,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R2-R4,ai-race-fairgame-v3,0be23dcff6b4ffaec6a1add9bd343925aa9bfcc2644efafff8e948b4b3c5d964,pilot,completed,20,10,186,166,0.30237221112221113,0.27142857142857146,0.2858595050991078,0.34460317460317463,0.31666666666666665,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R2-R5,ai-race-fairgame-v3,f827223934a6da44d55f5d839b086331f3537344f84e5076dc1df328c9222b20,pilot,completed,20,10,186,166,0.27024433899433903,0.17410714285714285,0.28715750591051087,0.3076587301587302,0.19999999999999998,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R2-R6,ai-race-fairgame-v3,081dfbb34e195fb1dd91e23f6b92dfe893cdfa7cac786795209a6a5ae31e412b,pilot,completed,20,10,186,166,0.302969252969253,0.3055555555555556,0.3077267521012297,0.341765873015873,0.32916666666666666,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R3-R1,ai-race-fairgame-v3,fda015ffb51d1af0449b9063fcd006f45964c555bf1353d61d77b62a39aa94a9,pilot,completed,20,10,186,166,0.0668452380952381,0.0,0.13049377145424157,0.07720238095238094,0.0,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R3-R2,ai-race-fairgame-v3,9fde92c953cdee837bde27964ccc26de113b8e999069a218d8af7a6f860a1117,pilot,completed,20,10,186,166,0.06587072649572649,0.0,0.12406162943873891,0.07666666666666666,0.0,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R3-R3,ai-race-fairgame-v3,e2da7d5cb2d2f4b12e658e70f4d6a4acd84476efd1238b281b8543874efb1874,pilot,completed,20,10,186,166,0.14515012765012764,0.13392857142857142,0.08232424463246125,0.16462301587301587,0.15476190476190477,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R3-R4,ai-race-fairgame-v3,1f452558fc2a8df30a2185079978ba16126d0a60e9d2de2081771d49c4e5cb20,pilot,completed,20,10,186,166,0.35184946997447,0.25,0.19571717958424723,0.39529761904761906,0.2761904761904762,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R3-R5,ai-race-fairgame-v3,2c1f1ee3458defe8208732d7fa8546b4562c4e5e8b8470214bc2ab2dee511805,pilot,completed,20,10,186,166,0.3481536519036519,0.2967032967032967,0.23346872341122052,0.3969047619047619,0.3333333333333333,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R3-R6,ai-race-fairgame-v3,df418ecc2dbf79dd436b67920660528c3818d0947974333b259ee0a6e1a756e8,pilot,completed,20,10,186,166,0.3801510295260295,0.3875,0.1917818578555197,0.43690476190476185,0.4642857142857143,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R4-R1,ai-race-fairgame-v3,45d2812f998ed3e70a52f5240164e57df6a7353eef97f6c56129dba6ba0cb023,pilot,completed,20,10,186,166,0.27394216894216894,0.25,0.28569967170559557,0.3154365079365079,0.27142857142857146,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R4-R2,ai-race-fairgame-v3,7aff9ccd65f9c3496503348d3f20c7527112dbbae71256aa977e6767cb931104,pilot,completed,20,10,186,166,0.2655350899100899,0.17045454545454547,0.2771967146011592,0.3041468253968254,0.19285714285714284,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R4-R3,ai-race-fairgame-v3,c47403274b76f4a8fc6ac6d2e0c55e447f4d1a9f53acf3b670cd4478e5d08db8,pilot,completed,20,10,186,166,0.3190430402930403,0.27884615384615385,0.22501048263943407,0.36646825396825394,0.30952380952380953,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R4-R4,ai-race-fairgame-v3,a54b35910167bc854552c41d6f4f23b8e8f72632342a28e29ea9adfe8486e770,pilot,completed,20,10,186,166,0.42240329115329117,0.4,0.11589477356618734,0.48521825396825397,0.45555555555555555,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R4-R5,ai-race-fairgame-v3,efef8f8ae07ba7e3405b77f5a0330ccee2d94d0c3ea65d09448589cdeca74209,pilot,completed,20,10,186,166,0.41378246753246756,0.4,0.10808708937342285,0.4708333333333333,0.5,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R4-R6,ai-race-fairgame-v3,b167fb12c8279465fef757b0a9db8d3852b64e5727bd0f3fae6a7e34a9f46a98,pilot,completed,20,10,186,166,0.417271756021756,0.4,0.15976153959452172,0.47097222222222224,0.4722222222222222,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R5-R1,ai-race-fairgame-v3,b99baee60f760282cb707521b1f89c73ad491ac6aa0e306e10f2be8a58bd6758,pilot,completed,20,10,186,166,0.32193951881451877,0.2901785714285714,0.30739639653838885,0.369047619047619,0.31666666666666665,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R5-R2,ai-race-fairgame-v3,0d80546c56940430d7560002564994e2cae01404063a016e29a9cf5f0a4c9c9a,pilot,completed,20,10,186,166,0.2837001193251193,0.17045454545454547,0.3098329877857845,0.3194246031746032,0.19285714285714284,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R5-R3,ai-race-fairgame-v3,cce325491e1dcd77ebab217748adebb7af1695c5f23c686fa247a4d83f665c2a,pilot,completed,20,10,186,166,0.36034819347319347,0.34375,0.22342786020176703,0.4122420634920635,0.38095238095238093,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R5-R4,ai-race-fairgame-v3,a41610d9bac858812acf2d5a5a9c171d9311f5712630db8be87ab1c36de31598,pilot,completed,20,10,186,166,0.39846320346320346,0.4,0.08265688835440455,0.4566071428571428,0.5,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R5-R5,ai-race-fairgame-v3,bb17ef420a1a0e74cb33576a424bbeac1d99eb6051ecdc7d0ec9f84632160f81,pilot,completed,20,10,186,166,0.4745446914196914,0.45,0.1162925188494149,0.5416468253968254,0.5357142857142857,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R5-R6,ai-race-fairgame-v3,04a004742906d54915a087af013b7170db2b2af27f99b0ef47811d36e927e4e1,pilot,completed,20,10,186,166,0.4985719835719836,0.5384615384615384,0.19091615590559202,0.5365873015873015,0.5694444444444444,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R6-R1,ai-race-fairgame-v3,8597bb22cbb05564756da95d54d1dd93bb9dc828cc3c852819be05b9e80635a0,pilot,completed,20,10,186,166,0.3466554279054279,0.3402777777777778,0.31529039094980527,0.3635515873015873,0.3214285714285714,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R6-R2,ai-race-fairgame-v3,80f213eff22614547e8150cd5294c5027d5199fcb2ef19a62efd64ae7c31181d,pilot,completed,20,10,186,166,0.30772574647574646,0.25,0.31393116067019106,0.348015873015873,0.2857142857142857,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R6-R3,ai-race-fairgame-v3,6d66912046905880a57568942812871f5fa2dc4a7ab30c7182a453f0cf6cf1c7,pilot,completed,20,10,186,166,0.39084013209013213,0.3333333333333333,0.2535151093736202,0.44680555555555557,0.375,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R6-R4,ai-race-fairgame-v3,f4329a2a0a0e8883a9f28cdd4d9224f45fca0f685200ae31ac82e0fdd6573297,pilot,completed,20,10,186,166,0.4279741785991786,0.4,0.11599986482709872,0.47013888888888894,0.5,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R6-R5,ai-race-fairgame-v3,312c8a8dc458157a483ba0819f001cc5dde3a7bb5fd8ee47df6e03366965794c,pilot,completed,20,10,186,166,0.46556721056721057,0.4494949494949495,0.14264815116061633,0.5286507936507936,0.5,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,R6-R6,ai-race-fairgame-v3,2059f67bef22090b64832f979157a9f620c0520c32f8cd2bf799df08b17b2ac0,pilot,completed,20,10,186,166,0.4672822316572317,0.4444444444444444,0.14770740667411456,0.5148611111111111,0.5,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,S_AA,ai-race-fairgame-v3,2f07d2faa5068bf01433c48f5a9f3cafe6ea0988c9f5c458acd3bd778882b28a,pilot,completed,20,10,186,166,0.42011266511266515,0.4,0.18439960888811038,0.4762698412698413,0.5,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,S_AC,ai-race-fairgame-v3,648720bb909adb367f7a564fc177dfe2bd59d69b433713030dc5b38b32ee70f8,pilot,completed,20,10,186,166,0.20942196692196693,0.15555555555555556,0.20678924399000734,0.23253968253968255,0.1875,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,S_CA,ai-race-fairgame-v3,ec95a0265ab84929fa1b3d8c37e982e2bd8147ecf4e6557b1dde36209afac0cd,pilot,completed,20,10,186,166,0.32103167665667665,0.27142857142857146,0.32083068525702063,0.3434325396825397,0.3333333333333333,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,S_CC,ai-race-fairgame-v3,8b1eaf824de8838e8bc690cbc6725400248e61ab30f2cb55a77fbee08819f057,pilot,completed,20,10,186,166,0.0,0.0,0.0,0.0,0.0,9.3,9.0,0.0,186,10,0
gpt-5-nano,0.9,none,ai-race-fairgame-v3,dff0763d71e97c7230c52587d05e7462e95e81122c2efee7388a1be4b97ba1b5,pilot,completed,20,10,186,166,0.14507076257076257,0.13392857142857142,0.1209556012622098,0.1680357142857143,0.15476190476190477,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R+,ai-race-fairgame-v3,1e14675e95d07456076d2f6a53f5268aede4e8868c4ad6ecdc74355b8f789abd,pilot,completed,20,10,186,166,0.9464575702075703,1.0,0.07494852351683277,0.9406349206349207,1.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R-,ai-race-fairgame-v3,df5bf17a1e8b850f9a63f8a0c7b4ebcc60402687a2cc477eb182e728988ccfc2,pilot,completed,20,10,186,166,0.1212711593961594,0.11805555555555555,0.11058438171385548,0.07791666666666666,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R0,ai-race-fairgame-v3,473f587c815245021ee46ad88f552703aba0ce3a605b301c5fcadfded6d9dbf3,pilot,completed,20,10,186,166,0.5237400793650794,0.5470085470085471,0.15670929806573358,0.5588095238095238,0.5,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R1-R1,ai-race-fairgame-v3,e7f3aa9c7230449a6e048a0f62adaa8b0d1e9e9aa4b69c43f20b0d9c4017c995,pilot,completed,20,10,186,166,0.0,0.0,0.0,0.0,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R1-R2,ai-race-fairgame-v3,8219bbc0f7c1ec3c0ee5e17c8378db3487a889e421873a4df86f59e5d7d7edc1,pilot,completed,20,10,186,166,0.004545454545454545,0.0,0.020327890704543543,0.005,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R1-R3,ai-race-fairgame-v3,6a0d5348cd589698fed3bfbf50193b04ccd2e0320986cefa52c08846fba2954f,pilot,completed,20,10,186,166,0.3210499222999223,0.1875,0.36562568076093466,0.3140079365079365,0.14285714285714285,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R1-R4,ai-race-fairgame-v3,3fbb68ae29ee6f041ba3bd67d547317ebd7bb03278fa6ea5a5db33ae71569060,pilot,completed,20,10,186,166,0.3600645188145188,0.3,0.3796492449654075,0.341468253968254,0.25,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R1-R5,ai-race-fairgame-v3,fb4ef1909a17cff1427e189fea9e8956eda8ae89f1e6984aa7b49611b0118c31,pilot,completed,20,10,186,166,0.44215277777777773,0.39375,0.4537882195171164,0.43472222222222223,0.38888888888888884,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R1-R6,ai-race-fairgame-v3,0ac0975b6dc6e63cedf6111903a78cf88369f01b02825dc1410a5b1ba250fc26,pilot,completed,20,10,186,166,0.5,0.5,0.512989176042577,0.5,0.5,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R2-R1,ai-race-fairgame-v3,aaf86a62715a6ef2c79c8f7b785c83d9cb1244e04a04e863a710fe069b3264aa,pilot,completed,20,10,186,166,0.0,0.0,0.0,0.0,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R2-R2,ai-race-fairgame-v3,16fba94a5578f4d2a206def8ae0959413a3743ac9bab21acb013be500dfc7671,pilot,completed,20,10,186,166,0.0,0.0,0.0,0.0,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R2-R3,ai-race-fairgame-v3,eded429f49565f62100417227c14ceefb009b7447875eca83ebb5778f5c86e8a,pilot,completed,20,10,186,166,0.2450967782217782,0.2,0.25641388074212124,0.22601190476190477,0.125,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R2-R4,ai-race-fairgame-v3,3513f1e762bdbfa23b7c3ffc4e8fb1b00dd46dad0f222bec1d716864e16795e7,pilot,completed,20,10,186,166,0.3336112498612499,0.2722222222222222,0.3429698650024021,0.3223809523809524,0.24305555555555555,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R2-R5,ai-race-fairgame-v3,bf51b8e841db1a542a5453f61caf7a817ab20f9d29654be0114506fe99623164,pilot,completed,20,10,186,166,0.44400051337551333,0.35714285714285715,0.46129979348020067,0.43624999999999997,0.3333333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R2-R6,ai-race-fairgame-v3,dc44c15a97bdcaeeca1cc603ebe0e5833dcd121f580c736af1ffa7f5f4fe0b79,pilot,completed,20,10,186,166,0.4930288461538462,0.46153846153846156,0.506246683842098,0.4925,0.4583333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R3-R1,ai-race-fairgame-v3,b6840cdd42e066b1c1830abb7b86d60207b586b8cce8c450deeb667d87cc4713,pilot,completed,20,10,186,166,0.18600364912864914,0.1,0.21544719220961817,0.19023809523809523,0.125,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R3-R2,ai-race-fairgame-v3,892742e30f79fe5e25d819baa882ba26b67619f8bd88d6705e9efb512285abad,pilot,completed,20,10,186,166,0.19211115273615273,0.1,0.21544530278873728,0.2053174603174603,0.125,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R3-R3,ai-race-fairgame-v3,4c9db714d0f58e17fa2bbe921493968c863b8901e7722348ac33d065f140afbd,pilot,completed,20,10,186,166,0.454228687978688,0.41428571428571426,0.2615560510722702,0.4503968253968254,0.4017857142857143,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R3-R4,ai-race-fairgame-v3,2830c09b38bb37d1bd29f234b6ac3971d94a738135ca9563d8329343584dcacd,pilot,completed,20,10,186,166,0.4297921522921523,0.5,0.30758408157395045,0.4216666666666667,0.48333333333333334,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R3-R5,ai-race-fairgame-v3,f376870287481d953dbfdb1e83a6e00c8fec7d6b4b38a82efede2c420adf984e,pilot,completed,20,10,186,166,0.5436378205128205,0.5,0.3050144384496123,0.5071428571428571,0.4642857142857143,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R3-R6,ai-race-fairgame-v3,8aa93f9603f9886407e606bf7c8c1e1bfaeb3223ae5faca36d7dc969d0fb3426,pilot,completed,20,10,186,166,0.6187709512709513,0.65,0.3725272548608019,0.6009325396825397,0.6607142857142857,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R4-R1,ai-race-fairgame-v3,cd3bf97b35ef351f03e458adb5b0fc4b1ef31bd0e7f6005c0c61d86e861ed545,pilot,completed,20,10,186,166,0.2807266344766345,0.2,0.2972531359143104,0.268015873015873,0.20833333333333334,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R4-R2,ai-race-fairgame-v3,40f0ec77b4b4ad339ff8f882947aa20575f100b1a9b7ae411e365441b0305639,pilot,completed,20,10,186,166,0.2969359113109113,0.125,0.3315475726688085,0.28228174603174605,0.07142857142857142,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R4-R3,ai-race-fairgame-v3,546ff927fced743988a3c4f273ba57621c9c4e497cb2b8b72b65c718f7a55d43,pilot,completed,20,10,186,166,0.42206800144300144,0.42857142857142855,0.13500011614361673,0.36815476190476193,0.42083333333333334,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R4-R4,ai-race-fairgame-v3,d55292ad020e122eadb93c340da21dfe6473d58c7cf55eb641117717f87622c2,pilot,completed,20,10,186,166,0.46290036352536357,0.44155844155844154,0.192263434457518,0.41140873015873014,0.3666666666666667,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R4-R5,ai-race-fairgame-v3,839a5f0a132c026c28379a9b3a77befd56acf03cf75c89740accb61795613e8f,pilot,completed,20,10,186,166,0.5536179792429793,0.5777777777777777,0.25786511985296773,0.4970833333333333,0.5357142857142857,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R4-R6,ai-race-fairgame-v3,98ef4d4ca954fbe7cedbb4d39273ee56cec5b4d97e8fade9fe920642a80d7b4c,pilot,completed,20,10,186,166,0.6823243423243424,0.7857142857142857,0.32747948413174655,0.638531746031746,0.75,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R5-R1,ai-race-fairgame-v3,e690ccccb881fc8fd76487300e34d5f205e78628b314810075dda5c2fbb57486,pilot,completed,20,10,186,166,0.44531995781995787,0.35714285714285715,0.46117136428662614,0.4386904761904762,0.3333333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R5-R2,ai-race-fairgame-v3,57b7b4222c502aba189812eace974d1c7b6a8d9c4f20cebe5353ad0b9a6e7620,pilot,completed,20,10,186,166,0.44883692696192695,0.36363636363636365,0.4651504902179209,0.4406944444444444,0.35,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R5-R3,ai-race-fairgame-v3,098c2fe751a39478dbdb361a3132318d077c6a3adafb3c6babbd30b364b0de2f,pilot,completed,20,10,186,166,0.547777084027084,0.47916666666666663,0.33959732803352977,0.5021031746031746,0.4107142857142857,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R5-R4,ai-race-fairgame-v3,ac8f8e0ab3554337ad09d6611714a17cdec10cf632296bea03a08354eaac1f56,pilot,completed,20,10,186,166,0.6287469474969475,0.7638888888888888,0.2973705777378549,0.5785317460317461,0.7416666666666667,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R5-R5,ai-race-fairgame-v3,b15738855eaa9bafc910d402618f6da3acdbc1cfcee06f78e14963555be8344e,pilot,completed,20,10,186,166,0.7735094766344767,0.788888888888889,0.1736802792576035,0.7452380952380953,0.75,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R5-R6,ai-race-fairgame-v3,2d04fd170bc7bb5fbcdc843a43ee8fae810eb70281c229455d1e8644739432d9,pilot,completed,20,10,186,166,0.880389194139194,1.0,0.17051197335296697,0.8632936507936508,1.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R6-R1,ai-race-fairgame-v3,ec855e1efcfef122e81677c465bd4e8e2df7743776b5a6af8b6a8f4aaaf12f8a,pilot,completed,20,10,186,166,0.503125,0.53125,0.5099644434199619,0.5033333333333333,0.5333333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R6-R2,ai-race-fairgame-v3,17cc57e2b1330bb6f522c609ac324e48dbb0f4880ca5b8068533d99e5a7a7e95,pilot,completed,20,10,186,166,0.49375,0.4375,0.5073068079263485,0.4928571428571429,0.42857142857142855,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R6-R3,ai-race-fairgame-v3,d15d987d8b971c9d3dbcb80c7346458199cfd240dc0debef9147c7fc17513669,pilot,completed,20,10,186,166,0.5861910311910312,0.625,0.4265329031126802,0.537281746031746,0.6333333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R6-R4,ai-race-fairgame-v3,01d324f2d207c6cdd7d5516a283e6c7fcde78aa62cb38be017727d11e5ff1cb3,pilot,completed,20,10,186,166,0.6247419247419248,0.7272727272727273,0.3941310857944273,0.5849206349206348,0.7,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R6-R5,ai-race-fairgame-v3,9e8eaef3c9be2e6168cc351eef031a57e81b4dc5775205d630a85da7937173ca,pilot,completed,20,10,186,166,0.8310199522699524,1.0,0.20577398346127884,0.8102976190476191,1.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,R6-R6,ai-race-fairgame-v3,4dac1069c92ebcbc990b09b276fd83c73075a91282893ff3a6c62d7c27f891ec,pilot,completed,20,10,186,166,0.9854545454545456,1.0,0.048140724554077495,0.9824999999999999,1.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,S_AA,ai-race-fairgame-v3,07de2c65b6bca11ddc78e25f0023a80adb0cb301f6512c73b306f46fd52aa77d,pilot,completed,20,10,186,166,0.7178832278832279,0.7321428571428572,0.17882977332231967,0.7084325396825397,0.75,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,S_AC,ai-race-fairgame-v3,6bf26b354abf3e09deea0c59f0349da8befbf2a27d7095fd6a27267d8fe1f484,pilot,completed,20,10,186,166,0.43825951825951825,0.4326923076923077,0.3650907633858014,0.45944444444444443,0.43452380952380953,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,S_CA,ai-race-fairgame-v3,55589946d1ef47d1d616f9702548c5877faae2d7331ccfe7ba779bc429406ad3,pilot,completed,20,10,186,166,0.48362352924852925,0.45738636363636365,0.4378411980805169,0.4874206349206349,0.48888888888888893,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,S_CC,ai-race-fairgame-v3,74fda1aead71d0b87e0ef5cf357f4541b43f955ec9073f8d658609b4dde79bc9,pilot,completed,20,10,186,166,0.0175267094017094,0.0,0.03701022470858554,0.019305555555555555,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.1,none,ai-race-fairgame-v3,2c14ca861742c804ada49b96064181b1a72fe90a7bb69478fcc0ed023f9d7637,pilot,completed,20,10,186,166,0.5769413919413919,0.5857142857142856,0.18984657321265164,0.6110912698412698,0.6125,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R+,ai-race-fairgame-v3,1e14675e95d07456076d2f6a53f5268aede4e8868c4ad6ecdc74355b8f789abd,pilot,completed,20,10,186,166,0.9547761266511265,1.0,0.0772476317042401,0.9498809523809524,1.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R-,ai-race-fairgame-v3,df5bf17a1e8b850f9a63f8a0c7b4ebcc60402687a2cc477eb182e728988ccfc2,pilot,completed,20,10,186,166,0.18588855588855588,0.13392857142857142,0.16986109340969877,0.17871031746031746,0.125,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R0,ai-race-fairgame-v3,473f587c815245021ee46ad88f552703aba0ce3a605b301c5fcadfded6d9dbf3,pilot,completed,20,10,186,166,0.5154074397824397,0.5555555555555556,0.17955354904968787,0.5502579365079365,0.5277777777777778,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R1-R1,ai-race-fairgame-v3,e7f3aa9c7230449a6e048a0f62adaa8b0d1e9e9aa4b69c43f20b0d9c4017c995,pilot,completed,20,10,186,166,0.0,0.0,0.0,0.0,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R1-R2,ai-race-fairgame-v3,8219bbc0f7c1ec3c0ee5e17c8378db3487a889e421873a4df86f59e5d7d7edc1,pilot,completed,20,10,186,166,0.0,0.0,0.0,0.0,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R1-R3,ai-race-fairgame-v3,6a0d5348cd589698fed3bfbf50193b04ccd2e0320986cefa52c08846fba2954f,pilot,completed,20,10,186,166,0.27266622266622265,0.16666666666666666,0.30150052087356854,0.25942460317460314,0.14285714285714285,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R1-R4,ai-race-fairgame-v3,3fbb68ae29ee6f041ba3bd67d547317ebd7bb03278fa6ea5a5db33ae71569060,pilot,completed,20,10,186,166,0.3529369935619936,0.25,0.3780801989741176,0.3596825396825397,0.25,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R1-R5,ai-race-fairgame-v3,fb4ef1909a17cff1427e189fea9e8956eda8ae89f1e6984aa7b49611b0118c31,pilot,completed,20,10,186,166,0.42229360916860914,0.3181818181818182,0.44412132817918654,0.4140476190476191,0.3,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R1-R6,ai-race-fairgame-v3,0ac0975b6dc6e63cedf6111903a78cf88369f01b02825dc1410a5b1ba250fc26,pilot,completed,20,10,186,166,0.4911477411477412,0.47857142857142854,0.4880796107093642,0.4895833333333333,0.4722222222222222,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R2-R1,ai-race-fairgame-v3,aaf86a62715a6ef2c79c8f7b785c83d9cb1244e04a04e863a710fe069b3264aa,pilot,completed,20,10,186,166,0.0,0.0,0.0,0.0,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R2-R2,ai-race-fairgame-v3,16fba94a5578f4d2a206def8ae0959413a3743ac9bab21acb013be500dfc7671,pilot,completed,20,10,186,166,0.0,0.0,0.0,0.0,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R2-R3,ai-race-fairgame-v3,eded429f49565f62100417227c14ceefb009b7447875eca83ebb5778f5c86e8a,pilot,completed,20,10,186,166,0.33924970862470866,0.24786324786324787,0.36034133066019297,0.3198809523809524,0.22916666666666666,9.3,9.0,0.0,186,10,0
