scope,residual_signature,n,events,unsafe_rate,formula,params,loglik,bic,aic,payload_json,formula_text,archetype,model_slug,family
signature_model,near_AU,4373,3254,0.7441115938714841,abs_gap,2,-2484.2059441553283,4985.178297413482,4972.411888310657,"{""coef"": [-0.06143310417736822], ""features"": [""abs_gap""], ""intercept"": 1.160979259035591}",logit P(U) = 1.16 + -0.06*|gap|,gap magnitude is weak,gpt-5.4-nano,
signature_model,near_AU,4373,3254,0.7441115938714841,linear_gap,2,-2484.2520511354505,4985.270511373727,4972.504102270901,"{""coef"": [-0.057724325427246224], ""features"": [""gap""], ""intercept"": 1.1512902804424696}",logit P(U) = 1.15 + -0.06*gap,gap effect is present but shallow,gpt-5.4-nano,
signature_model,near_AU,4373,3254,0.7441115938714841,quadratic_gap,3,-2484.25210105159,4993.65381575742,4974.50420210318,"{""coef"": [-0.058814671360927745, 0.0002293397125121972], ""features"": [""gap"", ""gap_sq""], ""intercept"": 1.1521003076757639}",logit P(U) = 1.15 + -0.06*gap + 0.00*gap^2,gap effect is present but shallow,gpt-5.4-nano,
signature_model,near_AU,4373,3254,0.7441115938714841,direction_bins,3,-2486.656125434136,4998.461864522511,4979.312250868272,"{""coef"": [0.05115306997773022, -0.05366672490709568], ""features"": [""behind"", ""ahead""], ""intercept"": 1.099874279415252}",logit P(U) = 1.10 + 0.05*behind + -0.05*ahead,gap effect is present but shallow,gpt-5.4-nano,
signature_model,near_CAS,1291,664,0.5143299767621998,gap_plus_lag,4,-641.1931435500298,1311.0389766634462,1290.3862871000597,"{""coef"": [-0.9837021492278641, 2.294654060639903, -0.7201902564243783], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.2831451778469024}",logit P(U) = -0.28 + -0.98*gap + 2.29*opp_prevU + -0.72*own_prevU,catch-up rule: unsafe rises when behind,google-gemini-3-flash-preview,
signature_model,near_CAS,1291,664,0.5143299767621998,linear_gap,2,-776.679447957941,1567.6852406975752,1557.358895915882,"{""coef"": [-2.819323377181794], ""features"": [""gap""], ""intercept"": 0.9237550389242482}",logit P(U) = 0.92 + -2.82*gap,catch-up rule: unsafe rises when behind,google-gemini-3-flash-preview,
signature_model,near_CAS,1291,664,0.5143299767621998,quadratic_gap,3,-773.884024333041,1569.257565838622,1553.768048666082,"{""coef"": [-3.539792058947761, 1.044900428616842], ""features"": [""gap"", ""gap_sq""], ""intercept"": 0.9551023541392121}",logit P(U) = 0.96 + -3.54*gap + 1.04*gap^2,catch-up rule: unsafe rises when behind,google-gemini-3-flash-preview,
signature_model,near_CAS,1291,664,0.5143299767621998,step_low_gap,3,-792.1108518139279,1605.7112208003957,1590.2217036278557,"{""loglik"": -792.1108518139279, ""n_left"": 565, ""n_right"": 726, ""p_left"": 0.7358657243816255, ""p_right"": 0.3418156808803301, ""threshold"": 0.0}","P(U)= 0.74 if gap <= 0.00, else 0.34",threshold rule concentrated on behind/low-gap side,google-gemini-3-flash-preview,
signature_model,near_CAS,1291,664,0.5143299767621998,step_high_gap,3,-792.1108518139279,1605.7112208003957,1590.2217036278557,"{""loglik"": -792.1108518139279, ""n_left"": 726, ""n_right"": 565, ""p_left"": 0.3418156808803301, ""p_right"": 0.7358657243816255, ""threshold"": 0.25}","P(U)= 0.34 if gap >= 0.25, else 0.74",threshold rule concentrated on below-threshold side,google-gemini-3-flash-preview,
signature_model,near_CAS,1291,664,0.5143299767621998,abs_gap,2,-811.0963189839063,1636.5189827495058,1626.1926379678125,"{""coef"": [-2.4703778481294436], ""features"": [""abs_gap""], ""intercept"": 0.8893658281387427}",logit P(U) = 0.89 + -2.47*|gap|,gap magnitude is weak,google-gemini-3-flash-preview,
signature_model,near_CAS,1291,664,0.5143299767621998,direction_bins,3,-872.3921963861658,1766.2739099448715,1750.7843927723316,"{""coef"": [0.0, -1.5824102905911557], ""features"": [""behind"", ""ahead""], ""intercept"": 0.1572511898387076}",logit P(U) = 0.16 + 0.00*behind + -1.58*ahead,catch-up rule: unsafe rises when behind,google-gemini-3-flash-preview,
signature_model,near_CAS,1291,664,0.5143299767621998,constant,1,-894.3227286717135,1795.8086297342738,1790.645457343427,"{""p"": 0.5143188854489165}",P(U) = 0.51,mixed residual not explained by gap,google-gemini-3-flash-preview,
signature_model,near_CAS,60,43,0.7166666666666667,linear_gap,2,-19.941302672916066,48.071294470276335,43.88260534583213,"{""coef"": [-21.18341704717524], ""features"": [""gap""], ""intercept"": 1.7676169284238923}",logit P(U) = 1.77 + -21.18*gap,catch-up rule: unsafe rises when behind,google-gemini-3.1-flash-lite-preview,
signature_model,near_CAS,60,43,0.7166666666666667,gap_plus_lag,4,-17.609143344743078,51.595664938374554,43.218286689486156,"{""coef"": [-16.53666012638568, 1.6142618922947967, -10.659687604444079], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": 10.655261302970333}",logit P(U) = 10.66 + -16.54*gap + 1.61*opp_prevU + -10.66*own_prevU,catch-up rule: unsafe rises when behind,google-gemini-3.1-flash-lite-preview,
signature_model,near_CAS,60,43,0.7166666666666667,quadratic_gap,3,-19.940209229708284,52.16345214608287,45.88041845941657,"{""coef"": [-20.380903496734494, -8.11503863841118], ""features"": [""gap"", ""gap_sq""], ""intercept"": 1.7676957219626013}",logit P(U) = 1.77 + -20.38*gap + -8.12*gap^2,catch-up rule: unsafe rises when behind,google-gemini-3.1-flash-lite-preview,
signature_model,near_CAS,60,43,0.7166666666666667,step_low_gap,3,-20.723440310699914,53.72991430806613,47.44688062139983,"{""loglik"": -20.723440310699914, ""n_left"": 50, ""n_right"": 10, ""p_left"": 0.8529411764705882, ""p_right"": 0.045454545454545456, ""threshold"": 0.0}","P(U)= 0.85 if gap <= 0.00, else 0.05",threshold rule concentrated on behind/low-gap side,google-gemini-3.1-flash-lite-preview,
signature_model,near_CAS,60,43,0.7166666666666667,step_high_gap,3,-20.723440310699914,53.72991430806613,47.44688062139983,"{""loglik"": -20.723440310699914, ""n_left"": 10, ""n_right"": 50, ""p_left"": 0.045454545454545456, ""p_right"": 0.8529411764705882, ""threshold"": 0.25}","P(U)= 0.05 if gap >= 0.25, else 0.85",threshold rule concentrated on below-threshold side,google-gemini-3.1-flash-lite-preview,
signature_model,near_CAS,60,43,0.7166666666666667,abs_gap,2,-25.34655768655068,58.88180449754556,54.69311537310136,"{""coef"": [-6.755808677472385], ""features"": [""abs_gap""], ""intercept"": 1.767895811483862}",logit P(U) = 1.77 + -6.76*|gap|,gap magnitude is weak,google-gemini-3.1-flash-lite-preview,
signature_model,near_CAS,60,43,0.7166666666666667,constant,1,-35.76629653652826,75.62693763527862,73.53259307305652,"{""p"": 0.7131147540983607}",P(U) = 0.71,residual is mostly unconditional unsafe,google-gemini-3.1-flash-lite-preview,
signature_model,near_CAS,258,156,0.6046511627906976,gap_plus_lag,4,-112.75087793864722,247.7135942169809,233.50175587729444,"{""coef"": [-5.9067301551902265, 1.5382202297192995, -0.36133009287402856], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.1353765631887377}",logit P(U) = -0.14 + -5.91*gap + 1.54*opp_prevU + -0.36*own_prevU,catch-up rule: unsafe rises when behind,google-gemini-3.5-flash-lite,
signature_model,near_CAS,258,156,0.6046511627906976,linear_gap,2,-122.53194102306766,256.16980121597857,249.06388204613532,"{""coef"": [-7.816681917079012], ""features"": [""gap""], ""intercept"": 0.6622277436756406}",logit P(U) = 0.66 + -7.82*gap,catch-up rule: unsafe rises when behind,google-gemini-3.5-flash-lite,
signature_model,near_CAS,258,156,0.6046511627906976,quadratic_gap,3,-122.09495725899484,260.8487932727545,250.18991451798968,"{""coef"": [-11.56823658720297, 8.48843130251116], ""features"": [""gap"", ""gap_sq""], ""intercept"": 0.6424080319271407}",logit P(U) = 0.64 + -11.57*gap + 8.49*gap^2,polarized rule: unsafe at larger absolute gaps,google-gemini-3.5-flash-lite,
signature_model,near_CAS,258,156,0.6046511627906976,step_low_gap,3,-136.3678414305476,289.39456161586,278.7356828610952,"{""loglik"": -136.3678414305476, ""n_left"": 215, ""n_right"": 43, ""p_left"": 0.7152777777777778, ""p_right"": 0.056818181818181816, ""threshold"": 0.0}","P(U)= 0.72 if gap <= 0.00, else 0.06",threshold rule concentrated on behind/low-gap side,google-gemini-3.5-flash-lite,
signature_model,near_CAS,258,156,0.6046511627906976,step_high_gap,3,-136.3678414305476,289.39456161586,278.7356828610952,"{""loglik"": -136.3678414305476, ""n_left"": 43, ""n_right"": 215, ""p_left"": 0.056818181818181816, ""p_right"": 0.7152777777777778, ""threshold"": 0.25}","P(U)= 0.06 if gap >= 0.25, else 0.72",threshold rule concentrated on below-threshold side,google-gemini-3.5-flash-lite,
signature_model,near_CAS,258,156,0.6046511627906976,abs_gap,2,-170.1374854325575,351.3808900349582,344.274970865115,"{""coef"": [-1.3344914781693753], ""features"": [""abs_gap""], ""intercept"": 0.6424141436762388}",logit P(U) = 0.64 + -1.33*|gap|,gap magnitude is weak,google-gemini-3.5-flash-lite,
signature_model,near_CAS,258,156,0.6046511627906976,constant,1,-173.1388969065651,351.8307533980518,348.2777938131302,"{""p"": 0.6042471042471043}",P(U) = 0.60,mixed residual not explained by gap,google-gemini-3.5-flash-lite,
signature_model,near_CAS,54,26,0.48148148148148145,gap_plus_lag,4,-28.62939425638538,73.21472469902785,65.25878851277076,"{""coef"": [0.08123871085649582, 1.5338115637356515, -2.2916399157524774], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": 0.5417369324570487}",logit P(U) = 0.54 + 0.08*gap + 1.53*opp_prevU + -2.29*own_prevU,gap effect is present but shallow,gpt-5-nano,
signature_model,near_CAS,54,26,0.48148148148148145,constant,1,-37.39291450106789,78.77481304870005,76.78582900213578,"{""p"": 0.4818181818181818}",P(U) = 0.48,mixed residual not explained by gap,gpt-5-nano,
signature_model,near_CAS,54,26,0.48148148148148145,linear_gap,2,-36.924118094161706,81.82620428145196,77.84823618832341,"{""coef"": [-0.3191637706319288], ""features"": [""gap""], ""intercept"": 0.09449879865659788}",logit P(U) = 0.09 + -0.32*gap,catch-up rule: unsafe rises when behind,gpt-5-nano,
signature_model,near_CAS,54,26,0.48148148148148145,step_low_gap,3,-34.97474028586657,81.91643271142595,75.94948057173313,"{""loglik"": -34.97474028586657, ""n_left"": 7, ""n_right"": 47, ""p_left"": 0.8125, ""p_right"": 0.4270833333333333, ""threshold"": -0.25}","P(U)= 0.81 if gap <= -0.25, else 0.43",threshold rule concentrated on behind/low-gap side,gpt-5-nano,
signature_model,near_CAS,54,26,0.48148148148148145,step_high_gap,3,-34.97474028586657,81.91643271142595,75.94948057173313,"{""loglik"": -34.97474028586657, ""n_left"": 47, ""n_right"": 7, ""p_left"": 0.4270833333333333, ""p_right"": 0.8125, ""threshold"": -0.25}","P(U)= 0.43 if gap >= -0.25, else 0.81",threshold rule concentrated on below-threshold side,gpt-5-nano,
signature_model,near_CAS,54,26,0.48148148148148145,abs_gap,2,-37.38535572141201,82.74867953595258,78.77071144282402,"{""coef"": [-0.044745474698067354], ""features"": [""abs_gap""], ""intercept"": -0.04447589914524909}",logit P(U) = -0.04 + -0.04*|gap|,gap magnitude is weak,gpt-5-nano,
signature_model,near_CAS,54,26,0.48148148148148145,quadratic_gap,3,-35.9979677489244,83.96288763754163,77.9959354978488,"{""coef"": [-1.272840466643483, 0.5239834601978448], ""features"": [""gap"", ""gap_sq""], ""intercept"": 0.09098641115662821}",logit P(U) = 0.09 + -1.27*gap + 0.52*gap^2,catch-up rule: unsafe rises when behind,gpt-5-nano,
signature_model,near_CAS,54,26,0.48148148148148145,direction_bins,3,-37.31860705383176,86.60416624735635,80.63721410766352,"{""coef"": [0.0, -0.2229701377229572], ""features"": [""behind"", ""ahead""], ""intercept"": 8.183623197206835e-05}",logit P(U) = 0.00 + 0.00*behind + -0.22*ahead,gap effect is present but shallow,gpt-5-nano,
signature_model,near_CAS,982,383,0.390020366598778,gap_plus_lag,4,-614.2833511869051,1256.125067607228,1236.5667023738101,"{""coef"": [-0.20899047212155505, 1.0909426347292246, -0.5450929519770105], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.21391522310970343}",logit P(U) = -0.21 + -0.21*gap + 1.09*opp_prevU + -0.55*own_prevU,catch-up rule: unsafe rises when behind,gpt-5.4-nano,
signature_model,near_CAS,982,383,0.390020366598778,linear_gap,2,-634.5324509551226,1282.8440845269542,1273.0649019102452,"{""coef"": [-0.44461447298510476], ""features"": [""gap""], ""intercept"": -0.02805314419221167}",logit P(U) = -0.03 + -0.44*gap,catch-up rule: unsafe rises when behind,gpt-5.4-nano,
signature_model,near_CAS,982,383,0.390020366598778,quadratic_gap,3,-634.0536858796438,1288.776145684351,1274.1073717592876,"{""coef"": [-0.5445513022937334, 0.04837141597889606], ""features"": [""gap"", ""gap_sq""], ""intercept"": -0.02296725874191954}",logit P(U) = -0.02 + -0.54*gap + 0.05*gap^2,catch-up rule: unsafe rises when behind,gpt-5.4-nano,
signature_model,near_CAS,982,383,0.390020366598778,direction_bins,3,-636.0102312352603,1292.689236395584,1278.0204624705207,"{""coef"": [1.3044226200805837, -0.6075334968786517], ""features"": [""behind"", ""ahead""], ""intercept"": -0.16963690432136158}",logit P(U) = -0.17 + 1.30*behind + -0.61*ahead,catch-up rule: unsafe rises when behind,gpt-5.4-nano,
signature_model,near_CAS,982,383,0.390020366598778,step_low_gap,3,-640.6353972630951,1301.9395684512535,1287.2707945261902,"{""loglik"": -640.6353972630951, ""n_left"": 93, ""n_right"": 889, ""p_left"": 0.6648936170212766, ""p_right"": 0.3612359550561798, ""threshold"": -0.5}","P(U)= 0.66 if gap <= -0.50, else 0.36",threshold rule concentrated on behind/low-gap side,gpt-5.4-nano,
signature_model,near_CAS,982,383,0.390020366598778,step_high_gap,3,-640.6353972630951,1301.9395684512535,1287.2707945261902,"{""loglik"": -640.6353972630951, ""n_left"": 889, ""n_right"": 93, ""p_left"": 0.3612359550561798, ""p_right"": 0.6648936170212766, ""threshold"": -0.25}","P(U)= 0.36 if gap >= -0.25, else 0.66",threshold rule concentrated on below-threshold side,gpt-5.4-nano,
signature_model,near_CAS,982,383,0.390020366598778,abs_gap,2,-645.6049908148982,1304.9891642465054,1295.2099816297964,"{""coef"": [-0.37256553462305375], ""features"": [""abs_gap""], ""intercept"": -0.03572876387215122}",logit P(U) = -0.04 + -0.37*|gap|,gap magnitude is weak,gpt-5.4-nano,
signature_model,near_CAS,982,383,0.390020366598778,constant,1,-656.7195925092437,1320.328776326842,1315.4391850184875,"{""p"": 0.3901322482197355}",P(U) = 0.39,mixed residual not explained by gap,gpt-5.4-nano,
signature_model,near_CS,1162,672,0.5783132530120482,gap_plus_lag,4,-557.7591037546697,1143.7497992589867,1123.5182075093394,"{""coef"": [-2.976865892329211, 1.4272274540846708, -0.012841564324944299], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -1.7399265128431158}",logit P(U) = -1.74 + -2.98*gap + 1.43*opp_prevU + -0.01*own_prevU,catch-up rule: unsafe rises when behind,google-gemini-3-flash-preview,
signature_model,near_CS,1162,672,0.5783132530120482,quadratic_gap,3,-584.6413199850513,1190.456333782338,1175.2826399701025,"{""coef"": [-6.020347078607515, -2.1078727526021654], ""features"": [""gap"", ""gap_sq""], ""intercept"": -1.6158427419720804}",logit P(U) = -1.62 + -6.02*gap + -2.11*gap^2,catch-up rule: unsafe rises when behind,google-gemini-3-flash-preview,
signature_model,near_CS,1162,672,0.5783132530120482,linear_gap,2,-593.2154700594574,1200.5467359937386,1190.4309401189148,"{""coef"": [-4.308199030402133], ""features"": [""gap""], ""intercept"": -1.417117695238983}",logit P(U) = -1.42 + -4.31*gap,catch-up rule: unsafe rises when behind,google-gemini-3-flash-preview,
signature_model,near_CS,1162,672,0.5783132530120482,step_low_gap,3,-608.7162540217207,1238.606201855677,1223.4325080434414,"{""loglik"": -608.7162540217207, ""n_left"": 826, ""n_right"": 336, ""p_left"": 0.7503022974607013, ""p_right"": 0.15578635014836795, ""threshold"": -0.5}","P(U)= 0.75 if gap <= -0.50, else 0.16",threshold rule concentrated on behind/low-gap side,google-gemini-3-flash-preview,
signature_model,near_CS,1162,672,0.5783132530120482,step_high_gap,3,-608.7162540217207,1238.606201855677,1223.4325080434414,"{""loglik"": -608.7162540217207, ""n_left"": 336, ""n_right"": 826, ""p_left"": 0.15578635014836795, ""p_right"": 0.7503022974607013, ""threshold"": -0.25}","P(U)= 0.16 if gap >= -0.25, else 0.75",threshold rule concentrated on below-threshold side,google-gemini-3-flash-preview,
signature_model,near_CS,1162,672,0.5783132530120482,abs_gap,2,-619.8743082567294,1253.8644123882825,1243.7486165134587,"{""coef"": [4.129931375402815], ""features"": [""abs_gap""], ""intercept"": -1.4237768948412501}",logit P(U) = -1.42 + 4.13*|gap|,unsafe rises when the race is uneven,google-gemini-3-flash-preview,
signature_model,near_CS,1162,672,0.5783132530120482,direction_bins,3,-729.4989125788325,1480.1715189699005,1464.997825157665,"{""coef"": [2.320837149910251, 0.0], ""features"": [""behind"", ""ahead""], ""intercept"": 0.05344232879559253}",logit P(U) = 0.05 + 2.32*behind + 0.00*ahead,catch-up rule: unsafe rises when behind,google-gemini-3-flash-preview,
signature_model,near_CS,1162,672,0.5783132530120482,constant,1,-791.1251676021652,1589.3082331417422,1584.2503352043304,"{""p"": 0.5782459157351677}",P(U) = 0.58,mixed residual not explained by gap,google-gemini-3-flash-preview,
signature_model,near_CS,555,266,0.47927927927927927,gap_plus_lag,4,-341.02911559911195,707.3341036532096,690.0582311982239,"{""coef"": [-0.1366646615654573, 1.4506577873643443, -0.7668117922140562], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.2043230839920111}",logit P(U) = -0.20 + -0.14*gap + 1.45*opp_prevU + -0.77*own_prevU,catch-up rule: unsafe rises when behind,gpt-5-nano,
signature_model,near_CS,555,266,0.47927927927927927,step_low_gap,3,-360.57831859797034,740.11354153718,727.1566371959407,"{""loglik"": -360.57831859797034, ""n_left"": 151, ""n_right"": 404, ""p_left"": 0.7138157894736842, ""p_right"": 0.391358024691358, ""threshold"": -0.5}","P(U)= 0.71 if gap <= -0.50, else 0.39",threshold rule concentrated on behind/low-gap side,gpt-5-nano,
signature_model,near_CS,555,266,0.47927927927927927,step_high_gap,3,-360.57831859797034,740.11354153718,727.1566371959407,"{""loglik"": -360.57831859797034, ""n_left"": 404, ""n_right"": 151, ""p_left"": 0.391358024691358, ""p_right"": 0.7138157894736842, ""threshold"": -0.25}","P(U)= 0.39 if gap >= -0.25, else 0.71",threshold rule concentrated on below-threshold side,gpt-5-nano,
signature_model,near_CS,555,266,0.47927927927927927,linear_gap,2,-369.8626449115329,752.3632260505588,743.7252898230659,"{""coef"": [-0.534109592997197], ""features"": [""gap""], ""intercept"": 0.05990151395791299}",logit P(U) = 0.06 + -0.53*gap,catch-up rule: unsafe rises when behind,gpt-5-nano,
signature_model,near_CS,555,266,0.47927927927927927,quadratic_gap,3,-368.12797758571935,755.212859512678,742.2559551714387,"{""coef"": [-0.7511781668430589, 0.1609573993872529], ""features"": [""gap"", ""gap_sq""], ""intercept"": -0.011436536289689254}",logit P(U) = -0.01 + -0.75*gap + 0.16*gap^2,catch-up rule: unsafe rises when behind,gpt-5-nano,
signature_model,near_CS,555,266,0.47927927927927927,direction_bins,3,-372.6946610055831,764.3462263524056,751.3893220111662,"{""coef"": [1.3592605539366913, -0.45768138717567985], ""features"": [""behind"", ""ahead""], ""intercept"": -0.06425071779425355}",logit P(U) = -0.06 + 1.36*behind + -0.46*ahead,catch-up rule: unsafe rises when behind,gpt-5-nano,
signature_model,near_CS,555,266,0.47927927927927927,constant,1,-384.21997367313264,774.7589154600117,770.4399473462653,"{""p"": 0.47931654676258995}",P(U) = 0.48,mixed residual not explained by gap,gpt-5-nano,
signature_model,near_CS,555,266,0.47927927927927927,abs_gap,2,-383.9830115117318,780.6039592509564,771.9660230234635,"{""coef"": [-0.08473344764096863], ""features"": [""abs_gap""], ""intercept"": -0.02866392283256708}",logit P(U) = -0.03 + -0.08*|gap|,gap magnitude is weak,gpt-5-nano,
signature_model,near_CS,375,217,0.5786666666666667,gap_plus_lag,4,-227.29780786187257,478.3033198276268,462.59561572374514,"{""coef"": [0.044144782646941695, 1.6971987397118353, -0.3095273999560276], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.4912986335237656}",logit P(U) = -0.49 + 0.04*gap + 1.70*opp_prevU + -0.31*own_prevU,gap effect is present but shallow,gpt-5.4-nano,
signature_model,near_CS,375,217,0.5786666666666667,step_low_gap,3,-246.04833797628726,509.87745403048575,498.0966759525745,"{""loglik"": -246.04833797628726, ""n_left"": 212, ""n_right"": 163, ""p_left"": 0.6737089201877934, ""p_right"": 0.45426829268292684, ""threshold"": -0.5}","P(U)= 0.67 if gap <= -0.50, else 0.45",threshold rule concentrated on behind/low-gap side,gpt-5.4-nano,
signature_model,near_CS,375,217,0.5786666666666667,step_high_gap,3,-246.04833797628726,509.87745403048575,498.0966759525745,"{""loglik"": -246.04833797628726, ""n_left"": 163, ""n_right"": 212, ""p_left"": 0.45426829268292684, ""p_right"": 0.6737089201877934, ""threshold"": -0.25}","P(U)= 0.45 if gap >= -0.25, else 0.67",threshold rule concentrated on below-threshold side,gpt-5.4-nano,
signature_model,near_CS,375,217,0.5786666666666667,linear_gap,2,-250.30623723521944,512.4663265223797,504.6124744704389,"{""coef"": [-0.47620908693950953], ""features"": [""gap""], ""intercept"": 0.16177708273335756}",logit P(U) = 0.16 + -0.48*gap,catch-up rule: unsafe rises when behind,gpt-5.4-nano,
signature_model,near_CS,375,217,0.5786666666666667,constant,1,-255.2695524623351,516.4660309506406,512.5391049246703,"{""p"": 0.5784574468085106}",P(U) = 0.58,mixed residual not explained by gap,gpt-5.4-nano,
signature_model,near_CS,375,217,0.5786666666666667,quadratic_gap,3,-249.6016698279309,516.984117733773,505.2033396558618,"{""coef"": [-0.6082288375597221, -0.15141951489189148], ""features"": [""gap"", ""gap_sq""], ""intercept"": 0.20661348755129175}",logit P(U) = 0.21 + -0.61*gap + -0.15*gap^2,catch-up rule: unsafe rises when behind,gpt-5.4-nano,
signature_model,near_CS,375,217,0.5786666666666667,abs_gap,2,-253.78857572666234,519.4310035052655,511.5771514533247,"{""coef"": [0.34202516017278933], ""features"": [""abs_gap""], ""intercept"": 0.12078396922649023}",logit P(U) = 0.12 + 0.34*|gap|,unsafe rises when the race is uneven,gpt-5.4-nano,
signature_model,near_CS,375,217,0.5786666666666667,direction_bins,3,-251.42556198152303,520.6319020409572,508.85112396304606,"{""coef"": [0.25941288717005306, -1.1696316673148304], ""features"": [""behind"", ""ahead""], ""intercept"": 0.3239656765756037}",logit P(U) = 0.32 + 0.26*behind + -1.17*ahead,catch-up rule: unsafe rises when behind,gpt-5.4-nano,
signature_family,ambiguous_AS|AU,386,206,0.533678756476684,gap_plus_lag,4,-191.64541942335282,407.11418832456496,391.29083884670564,"{""coef"": [-0.6364436931263315, -2.478254016692321, -1.236863829321607], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": 1.9759890438278156}",logit P(U) = 1.98 + -0.64*gap + -2.48*opp_prevU + -1.24*own_prevU,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,ambiguous_AS|AU,386,206,0.533678756476684,constant,1,-266.6785065557433,539.3128504809514,535.3570131114866,"{""p"": 0.5335917312661499}",P(U) = 0.53,mixed residual not explained by gap,,family_chatgpt
signature_family,ambiguous_AS|AU,386,206,0.533678756476684,linear_gap,2,-264.52920327110724,540.9700812811441,533.0584065422145,"{""coef"": [-0.23337476083951889], ""features"": [""gap""], ""intercept"": 0.22583801524758856}",logit P(U) = 0.23 + -0.23*gap,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,ambiguous_AS|AU,386,206,0.533678756476684,abs_gap,2,-264.74575456660995,541.4031838721496,533.4915091332199,"{""coef"": [-0.28660400263708635], ""features"": [""abs_gap""], ""intercept"": 0.3350498979030268}",logit P(U) = 0.34 + -0.29*|gap|,gap magnitude is weak,,family_chatgpt
signature_family,ambiguous_AS|AU,386,206,0.533678756476684,quadratic_gap,3,-263.9989067812462,545.8653256708869,533.9978135624924,"{""coef"": [-0.09391021290072894, -0.09260496094530475], ""features"": [""gap"", ""gap_sq""], ""intercept"": 0.2610308352833241}",logit P(U) = 0.26 + -0.09*gap + -0.09*gap^2,gap effect is present but shallow,,family_chatgpt
signature_family,ambiguous_AS|AU,386,206,0.533678756476684,step_low_gap,3,-264.17595316629297,546.2194184409805,534.3519063325859,"{""loglik"": -264.17595316629297, ""n_left"": 322, ""n_right"": 64, ""p_left"": 0.5588235294117647, ""p_right"": 0.4076923076923077, ""threshold"": 1.0}","P(U)= 0.56 if gap <= 1.00, else 0.41",threshold rule concentrated on behind/low-gap side,,family_chatgpt
signature_family,ambiguous_AS|AU,386,206,0.533678756476684,step_high_gap,3,-264.17595316629297,546.2194184409805,534.3519063325859,"{""loglik"": -264.17595316629297, ""n_left"": 64, ""n_right"": 322, ""p_left"": 0.4076923076923077, ""p_right"": 0.5588235294117647, ""threshold"": 1.25}","P(U)= 0.41 if gap >= 1.25, else 0.56",threshold rule concentrated on below-threshold side,,family_chatgpt
signature_family,ambiguous_AS|AU,386,206,0.533678756476684,direction_bins,3,-265.17054082237985,548.2085937531542,536.3410816447597,"{""coef"": [0.3788187449481172, -0.31089716858644084], ""features"": [""behind"", ""ahead""], ""intercept"": 0.19528338563645015}",logit P(U) = 0.20 + 0.38*behind + -0.31*ahead,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,ambiguous_AS|AU|CAS,142,63,0.44366197183098594,constant,1,-97.52361871412953,200.0030644858603,197.04723742825905,"{""p"": 0.44405594405594406}",P(U) = 0.44,mixed residual not explained by gap,,family_chatgpt
signature_family,ambiguous_AS|AU|CAS,142,63,0.44366197183098594,linear_gap,2,-96.2731350911759,202.4579242975543,196.5462701823518,"{""coef"": [-0.2395079227816657], ""features"": [""gap""], ""intercept"": -0.23765554275246278}",logit P(U) = -0.24 + -0.24*gap,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,ambiguous_AS|AU|CAS,142,63,0.44366197183098594,abs_gap,2,-97.17912549719571,204.26990510959394,198.35825099439143,"{""coef"": [0.20416759170160806], ""features"": [""abs_gap""], ""intercept"": -0.40920730823962265}",logit P(U) = -0.41 + 0.20*|gap|,unsafe rises when the race is uneven,,family_chatgpt
signature_family,ambiguous_AS|AU|CAS,142,63,0.44366197183098594,gap_plus_lag,4,-92.26915678856719,204.36162180753942,192.53831357713437,"{""coef"": [-0.45675898414106164, -0.9382259983627713, -0.5354466943328298], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": 0.5776857538487796}",logit P(U) = 0.58 + -0.46*gap + -0.94*opp_prevU + -0.54*own_prevU,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,ambiguous_AS|AU|CAS,142,63,0.44366197183098594,step_low_gap,3,-95.15993612487323,205.18735342255025,196.31987224974645,"{""loglik"": -95.15993612487323, ""n_left"": 25, ""n_right"": 117, ""p_left"": 0.6346153846153846, ""p_right"": 0.4025423728813559, ""threshold"": -1.25}","P(U)= 0.63 if gap <= -1.25, else 0.40",threshold rule concentrated on behind/low-gap side,,family_chatgpt
