scope,spec,term,coef,odds_ratio,ci95_low,ci95_high,or_ci95_low,or_ci95_high,p_value,n,pseudo_r2_mcfadden,error
all_completed,M1_human_core,progress_gap_before,0.6344645503318833,1.8860120065417023,0.6054151314039204,0.6635139692598462,1.8320125770016022,1.941603094582001,0.0,55518,0.15591881946753794,
all_completed,M2_first_round,Intercept,-1.3222858464986043,0.26652536904329555,-1.4002289661882492,-1.2443427268089593,0.24654050803823208,0.28813022618031225,2.0205832450122854e-242,55518,0.19538687293118784,
all_completed,M2_first_round,C(max_private_risk)[T.0.6000000000000001],-0.1327629282754653,0.875672664731755,-0.21207613673287007,-0.053449719818060515,0.8089031079820646,0.9479536030851974,0.0010351411764867537,55518,0.19538687293118784,
all_completed,M2_first_round,C(max_private_risk)[T.0.9],-0.25064272060933807,0.7783003925804224,-0.3295511227212216,-0.17173431849745452,0.7192465144001399,0.8422029011792204,4.797725098231657e-10,55518,0.19538687293118784,
all_completed,M2_first_round,first_round_unsafe,1.24255825279796,3.4644651151296473,1.1835998251492827,1.3015166804466372,3.266110492611902,3.674866040539826,0.0,55518,0.19538687293118784,
all_completed,M2_first_round,own_prev_unsafe,0.4967742445790622,1.6434114677905727,0.4188879913361441,0.5746604978219803,1.5202700618349048,1.7765272896355049,7.367552490107221e-36,55518,0.19538687293118784,
all_completed,M2_first_round,opponent_prev_unsafe,0.7577363357468438,2.1334413553733387,0.6640506793176396,0.8514219921760481,1.9426454521879901,2.342976178020966,1.354640380881577e-56,55518,0.19538687293118784,
all_completed,M2_first_round,progress_gap_before,0.48401051280563717,1.6225687033120102,0.4554237661918527,0.5125972594194217,1.5768414535690747,1.6696220098784265,1.7885586079994593e-241,55518,0.19538687293118784,
all_completed,M3_interactions,Intercept,-1.2963050674381147,0.27354064229746156,-1.3789349737435952,-1.2136751611326342,0.2518466335553569,0.29710336776076496,1.2970933607528688e-207,55518,0.20001742369656883,
all_completed,M3_interactions,C(max_private_risk)[T.0.6000000000000001],-0.1356309533405944,0.8731648115923304,-0.21418203004042696,-0.05707987664076185,0.8072014367384239,0.9445186213786848,0.0007138853201224397,55518,0.20001742369656883,
all_completed,M3_interactions,C(max_private_risk)[T.0.9],-0.256756234066752,0.7735567575691664,-0.3351701365348496,-0.17834233159865445,0.7152163915619605,0.8366559606863856,1.3839408709034721e-10,55518,0.20001742369656883,
all_completed,M3_interactions,first_round_unsafe,1.2502065867221794,3.4910640904583916,1.19139543745633,1.3090177359880288,3.291671325488425,3.7025350585024364,0.0,55518,0.20001742369656883,
all_completed,M3_interactions,own_prev_unsafe,0.6043641609074528,1.83008819724432,0.49990856933938593,0.7088197524755196,1.6485705339162664,2.031592061600609,8.309371884670483e-30,55518,0.20001742369656883,
all_completed,M3_interactions,opponent_prev_unsafe,1.0670188446016502,2.9067012426863665,0.9468086252342827,1.1872290639690177,2.577470844323373,3.2779855232280783,8.666975409131606e-68,55518,0.20001742369656883,
