scope,scope_label,rule,depth,support,support_share,unsafe_rate,baseline_unsafe_rate,lift,abs_lift,direction
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,own_risk_state=risk_low & opponent_risk_state=risk_low,2,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,own_risk_state=risk_low & max_risk_level=risk_0.1,2,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,opponent_risk_state=risk_low & max_risk_level=risk_0.1,2,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & gap_direction=near_tied & own_risk_state=risk_low,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & gap_direction=near_tied & opponent_risk_state=risk_low,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & gap_direction=near_tied & max_risk_level=risk_0.1,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & gap_magnitude=gap_0_0_5 & own_risk_state=risk_low,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & gap_magnitude=gap_0_0_5 & max_risk_level=risk_0.1,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & own_risk_state=risk_low & opponent_risk_state=risk_low,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & own_risk_state=risk_low & max_risk_level=risk_0.1,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & opponent_risk_state=risk_low & max_risk_level=risk_0.1,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & gap_magnitude=gap_0_0_5 & own_risk_state=risk_low,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & gap_magnitude=gap_0_0_5 & max_risk_level=risk_0.1,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & own_risk_state=risk_low & opponent_risk_state=risk_low,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & own_risk_state=risk_low & max_risk_level=risk_0.1,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & opponent_risk_state=risk_low & max_risk_level=risk_0.1,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & opponent_risk_state=risk_low,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & max_risk_level=risk_0.1,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & max_risk_level=risk_0.1,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,own_risk_state=risk_low & opponent_risk_state=risk_low & max_risk_level=risk_0.1,3,166,0.3333333333333333,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,own_risk_state=risk_low & round_phase=mid_r5_8,2,66,0.13253012048192772,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,opponent_risk_state=risk_low & round_phase=mid_r5_8,2,66,0.13253012048192772,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,round_phase=mid_r5_8 & max_risk_level=risk_0.1,2,66,0.13253012048192772,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & own_risk_state=risk_low & round_phase=mid_r5_8,3,66,0.13253012048192772,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & opponent_risk_state=risk_low & round_phase=mid_r5_8,3,66,0.13253012048192772,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & round_phase=mid_r5_8 & max_risk_level=risk_0.1,3,66,0.13253012048192772,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & own_risk_state=risk_low & round_phase=mid_r5_8,3,66,0.13253012048192772,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & opponent_risk_state=risk_low & round_phase=mid_r5_8,3,66,0.13253012048192772,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & round_phase=mid_r5_8 & max_risk_level=risk_0.1,3,66,0.13253012048192772,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & round_phase=mid_r5_8,3,66,0.13253012048192772,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & round_phase=mid_r5_8,3,66,0.13253012048192772,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_0_5 & round_phase=mid_r5_8 & max_risk_level=risk_0.1,3,66,0.13253012048192772,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,own_risk_state=risk_low & opponent_risk_state=risk_low & round_phase=mid_r5_8,3,66,0.13253012048192772,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,own_risk_state=risk_low & round_phase=mid_r5_8 & max_risk_level=risk_0.1,3,66,0.13253012048192772,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,opponent_risk_state=risk_low & round_phase=mid_r5_8 & max_risk_level=risk_0.1,3,66,0.13253012048192772,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,own_risk_state=risk_low & round_phase=early_r2_4,2,60,0.12048192771084337,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,opponent_risk_state=risk_low & round_phase=early_r2_4,2,60,0.12048192771084337,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,round_phase=early_r2_4 & max_risk_level=risk_0.1,2,60,0.12048192771084337,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & own_risk_state=risk_low & round_phase=early_r2_4,3,60,0.12048192771084337,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & opponent_risk_state=risk_low & round_phase=early_r2_4,3,60,0.12048192771084337,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & round_phase=early_r2_4 & max_risk_level=risk_0.1,3,60,0.12048192771084337,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & own_risk_state=risk_low & round_phase=early_r2_4,3,60,0.12048192771084337,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & opponent_risk_state=risk_low & round_phase=early_r2_4,3,60,0.12048192771084337,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & round_phase=early_r2_4 & max_risk_level=risk_0.1,3,60,0.12048192771084337,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & round_phase=early_r2_4,3,60,0.12048192771084337,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & round_phase=early_r2_4,3,60,0.12048192771084337,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_0_5 & round_phase=early_r2_4 & max_risk_level=risk_0.1,3,60,0.12048192771084337,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,own_risk_state=risk_low & opponent_risk_state=risk_low & round_phase=early_r2_4,3,60,0.12048192771084337,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,own_risk_state=risk_low & round_phase=early_r2_4 & max_risk_level=risk_0.1,3,60,0.12048192771084337,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,opponent_risk_state=risk_low & round_phase=early_r2_4 & max_risk_level=risk_0.1,3,60,0.12048192771084337,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,own_risk_state=risk_low & round_phase=late_r9plus,2,40,0.08032128514056225,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,opponent_risk_state=risk_low & round_phase=late_r9plus,2,40,0.08032128514056225,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,round_phase=late_r9plus & max_risk_level=risk_0.1,2,40,0.08032128514056225,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & own_risk_state=risk_low & round_phase=late_r9plus,3,40,0.08032128514056225,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & opponent_risk_state=risk_low & round_phase=late_r9plus,3,40,0.08032128514056225,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & round_phase=late_r9plus & max_risk_level=risk_0.1,3,40,0.08032128514056225,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & own_risk_state=risk_low & round_phase=late_r9plus,3,40,0.08032128514056225,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & opponent_risk_state=risk_low & round_phase=late_r9plus,3,40,0.08032128514056225,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & round_phase=late_r9plus & max_risk_level=risk_0.1,3,40,0.08032128514056225,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & round_phase=late_r9plus,3,40,0.08032128514056225,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & round_phase=late_r9plus,3,40,0.08032128514056225,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_0_5 & round_phase=late_r9plus & max_risk_level=risk_0.1,3,40,0.08032128514056225,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,own_risk_state=risk_low & opponent_risk_state=risk_low & round_phase=late_r9plus,3,40,0.08032128514056225,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,own_risk_state=risk_low & round_phase=late_r9plus & max_risk_level=risk_0.1,3,40,0.08032128514056225,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,opponent_risk_state=risk_low & round_phase=late_r9plus & max_risk_level=risk_0.1,3,40,0.08032128514056225,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=behind,1,35,0.07028112449799197,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=opponent_prev_unsafe & gap_direction=behind,2,35,0.07028112449799197,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=opponent_prev_unsafe & gap_magnitude=gap_0_5_1,2,35,0.07028112449799197,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=behind & gap_magnitude=gap_0_5_1,2,35,0.07028112449799197,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=behind & own_risk_state=risk_mid,2,35,0.07028112449799197,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=opponent_prev_unsafe & gap_direction=behind & gap_magnitude=gap_0_5_1,3,35,0.07028112449799197,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=opponent_prev_unsafe & gap_direction=behind & own_risk_state=risk_mid,3,35,0.07028112449799197,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=opponent_prev_unsafe & gap_magnitude=gap_0_5_1 & own_risk_state=risk_mid,3,35,0.07028112449799197,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=behind & gap_magnitude=gap_0_5_1 & own_risk_state=risk_mid,3,35,0.07028112449799197,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=opponent_prev_unsafe & max_risk_level=risk_0.6,2,32,0.0642570281124498,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=opponent_prev_unsafe & own_risk_state=risk_mid & max_risk_level=risk_0.6,3,31,0.06224899598393574,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=behind & opponent_risk_state=risk_high,2,27,0.05421686746987952,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_5_1 & opponent_risk_state=risk_high,2,27,0.05421686746987952,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,own_risk_state=risk_mid & opponent_risk_state=risk_high,2,27,0.05421686746987952,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=opponent_prev_unsafe & gap_direction=behind & opponent_risk_state=risk_high,3,27,0.05421686746987952,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=opponent_prev_unsafe & gap_magnitude=gap_0_5_1 & opponent_risk_state=risk_high,3,27,0.05421686746987952,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=opponent_prev_unsafe & own_risk_state=risk_mid & opponent_risk_state=risk_high,3,27,0.05421686746987952,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=behind & gap_magnitude=gap_0_5_1 & opponent_risk_state=risk_high,3,27,0.05421686746987952,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=behind & own_risk_state=risk_mid & opponent_risk_state=risk_high,3,27,0.05421686746987952,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_5_1 & own_risk_state=risk_mid & opponent_risk_state=risk_high,3,27,0.05421686746987952,1.0,0.7349397590361446,0.2650602409638554,0.2650602409638554,unsafe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,opponent_risk_state=risk_high & round_phase=early_r2_4,2,36,0.07228915662650602,0.4722222222222222,0.7349397590361446,-0.2627175368139224,0.2627175368139224,safe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=own_prev_unsafe & own_risk_state=risk_mid,2,33,0.06626506024096386,0.48484848484848486,0.7349397590361446,-0.25009127418765975,0.25009127418765975,safe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=own_prev_unsafe & own_risk_state=risk_mid & opponent_risk_state=risk_mid,3,33,0.06626506024096386,0.48484848484848486,0.7349397590361446,-0.25009127418765975,0.25009127418765975,safe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,max_risk_level=risk_0.9,1,166,0.3333333333333333,0.5,0.7349397590361446,-0.2349397590361446,0.2349397590361446,safe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & max_risk_level=risk_0.9,2,128,0.2570281124497992,0.5,0.7349397590361446,-0.2349397590361446,0.2349397590361446,safe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_0_5 & max_risk_level=risk_0.9,2,128,0.2570281124497992,0.5,0.7349397590361446,-0.2349397590361446,0.2349397590361446,safe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & gap_magnitude=gap_0_0_5 & max_risk_level=risk_0.9,3,128,0.2570281124497992,0.5,0.7349397590361446,-0.2349397590361446,0.2349397590361446,safe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_5_1,1,70,0.14056224899598393,0.5,0.7349397590361446,-0.2349397590361446,0.2349397590361446,safe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & own_risk_state=risk_high & max_risk_level=risk_0.6,3,44,0.08835341365461848,0.5,0.7349397590361446,-0.2349397590361446,0.2349397590361446,safe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_direction=near_tied & opponent_risk_state=risk_high & max_risk_level=risk_0.6,3,44,0.08835341365461848,0.5,0.7349397590361446,-0.2349397590361446,0.2349397590361446,safe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_high & max_risk_level=risk_0.6,3,44,0.08835341365461848,0.5,0.7349397590361446,-0.2349397590361446,0.2349397590361446,safe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_high & max_risk_level=risk_0.6,3,44,0.08835341365461848,0.5,0.7349397590361446,-0.2349397590361446,0.2349397590361446,safe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,own_risk_state=risk_high & opponent_risk_state=risk_high & max_risk_level=risk_0.6,3,44,0.08835341365461848,0.5,0.7349397590361446,-0.2349397590361446,0.2349397590361446,safe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & own_risk_state=risk_high & max_risk_level=risk_0.6,3,42,0.08433734939759036,0.5,0.7349397590361446,-0.2349397590361446,0.2349397590361446,safe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,prev_state=both_prev_unsafe & opponent_risk_state=risk_high & max_risk_level=risk_0.6,3,42,0.08433734939759036,0.5,0.7349397590361446,-0.2349397590361446,0.2349397590361446,safe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_5_1 & max_risk_level=risk_0.9,2,38,0.07630522088353414,0.5,0.7349397590361446,-0.2349397590361446,0.2349397590361446,safe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_5_1 & max_risk_level=risk_0.6,2,32,0.0642570281124498,0.5,0.7349397590361446,-0.2349397590361446,0.2349397590361446,safe_rule
model_google-gemini-3-flash-preview_baseline_r2,google-gemini-3-flash-preview baseline round 2+,gap_magnitude=gap_0_5_1 & round_phase=mid_r5_8,2,28,0.05622489959839357,0.5,0.7349397590361446,-0.2349397590361446,0.2349397590361446,safe_rule
