scope,residual_signature,n,events,unsafe_rate,best_formula,gap_only_formula,best_bic,gap_only_bic,lag_bic_lift,second_bic,bic_margin,formula_text,gap_only_formula_text,archetype,gap_only_archetype,p_gap_neg2,p_gap_0,p_gap_pos2,effect_pos_minus_neg,gap_only_p_gap_neg2,gap_only_p_gap_0,gap_only_p_gap_pos2,gap_only_effect_pos_minus_neg,payload_json,gap_only_payload_json,model_slug,family
signature_model,near_AU,4373,3254,0.7441115938714841,gap_plus_lag,step_low_gap,4899.967745659303,4976.442180042815,76.47443438351274,4976.442180042815,76.47443438351274,logit P(U) = 1.69 + -0.17*gap + -0.84*opp_prevU + -0.17*own_prevU,"P(U)= 0.77 if gap <= 1.75, else 0.70",gap effect is present but shallow,threshold rule concentrated on behind/low-gap side,0.884826469734508,0.8443656819780577,0.7930159289347816,-0.09181054079972639,0.7670394966794827,0.7670394966794827,0.7004623513870541,-0.06657714529242853,"{""coef"": [-0.17393753177327012, -0.8423595174764122, -0.17277688615994094], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": 1.691076532980052}","{""loglik"": -2475.646283194288, ""n_left"": 2860, ""n_right"": 1513, ""p_left"": 0.7670394966794827, ""p_right"": 0.7004623513870541, ""threshold"": 1.75}",gpt-5.4-nano,
signature_model,near_CAS,1291,664,0.5143299767621998,gap_plus_lag,linear_gap,1311.0389766634462,1567.6852406975752,256.646264034129,1567.6852406975752,256.646264034129,logit P(U) = -0.28 + -0.98*gap + 2.29*opp_prevU + -0.72*own_prevU,logit P(U) = 0.92 + -2.82*gap,catch-up rule: unsafe rises when behind,catch-up rule: unsafe rises when behind,0.8434676855618155,0.42968286307056797,0.09530207874003416,-0.7481656068217813,0.9985895031852825,0.7158066025414593,0.008881252881057978,-0.9897082503042245,"{""coef"": [-0.9837021492278641, 2.294654060639903, -0.7201902564243783], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.2831451778469024}","{""coef"": [-2.819323377181794], ""features"": [""gap""], ""intercept"": 0.9237550389242482}",google-gemini-3-flash-preview,
signature_model,near_CAS,60,43,0.7166666666666667,linear_gap,linear_gap,48.071294470276335,48.071294470276335,0.0,51.595664938374554,3.524370468098219,logit P(U) = 1.77 + -21.18*gap,logit P(U) = 1.77 + -21.18*gap,catch-up rule: unsafe rises when behind,catch-up rule: unsafe rises when behind,1.0,0.8541610624508075,2.333372178007736e-18,-1.0,1.0,0.8541610624508075,2.333372178007736e-18,-1.0,"{""coef"": [-21.18341704717524], ""features"": [""gap""], ""intercept"": 1.7676169284238923}","{""coef"": [-21.18341704717524], ""features"": [""gap""], ""intercept"": 1.7676169284238923}",google-gemini-3.1-flash-lite-preview,
signature_model,near_CAS,258,156,0.6046511627906976,gap_plus_lag,linear_gap,247.7135942169809,256.16980121597857,8.456206998997658,256.16980121597857,8.456206998997658,logit P(U) = -0.14 + -5.91*gap + 1.54*opp_prevU + -0.36*own_prevU,logit P(U) = 0.66 + -7.82*gap,catch-up rule: unsafe rises when behind,catch-up rule: unsafe rises when behind,0.9999915224767868,0.466207452589694,6.466708313845758e-06,-0.999985055768473,0.9999999162635661,0.6597606424736745,3.1486042065861697e-07,-0.9999996014031455,"{""coef"": [-5.9067301551902265, 1.5382202297192995, -0.36133009287402856], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.1353765631887377}","{""coef"": [-7.816681917079012], ""features"": [""gap""], ""intercept"": 0.6622277436756406}",google-gemini-3.5-flash-lite,
signature_model,near_CAS,54,26,0.48148148148148145,gap_plus_lag,constant,73.21472469902785,78.77481304870005,5.560088349672199,78.77481304870005,5.560088349672199,logit P(U) = 0.54 + 0.08*gap + 1.53*opp_prevU + -2.29*own_prevU,P(U) = 0.48,gap effect is present but shallow,mixed residual not explained by gap,0.5936944935222143,0.6322163799055903,0.6691214855396359,0.07542699201742165,0.4818181818181818,0.4818181818181818,0.4818181818181818,0.0,"{""coef"": [0.08123871085649582, 1.5338115637356515, -2.2916399157524774], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": 0.5417369324570487}","{""p"": 0.4818181818181818}",gpt-5-nano,
signature_model,near_CAS,982,383,0.390020366598778,gap_plus_lag,linear_gap,1256.125067607228,1282.8440845269542,26.7190169197263,1282.8440845269542,26.7190169197263,logit P(U) = -0.21 + -0.21*gap + 1.09*opp_prevU + -0.55*own_prevU,logit P(U) = -0.03 + -0.44*gap,catch-up rule: unsafe rises when behind,catch-up rule: unsafe rises when behind,0.5508401254343106,0.4467241966166216,0.34708071202791235,-0.20375941340639825,0.7029062544816237,0.4929871738580979,0.285512010682916,-0.4173942437987077,"{""coef"": [-0.20899047212155505, 1.0909426347292246, -0.5450929519770105], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.21391522310970343}","{""coef"": [-0.44461447298510476], ""features"": [""gap""], ""intercept"": -0.02805314419221167}",gpt-5.4-nano,
signature_model,near_CS,1162,672,0.5783132530120482,gap_plus_lag,quadratic_gap,1143.7497992589867,1190.456333782338,46.706534523351365,1190.456333782338,46.706534523351365,logit P(U) = -1.74 + -2.98*gap + 1.43*opp_prevU + -0.01*own_prevU,logit P(U) = -1.62 + -6.02*gap + -2.11*gap^2,catch-up rule: unsafe rises when behind,catch-up rule: unsafe rises when behind,0.9854255742597577,0.14932226900586917,0.00045550042797111044,-0.9849700738317866,0.8800981986397735,0.16577900514997157,2.5544144519951914e-10,-0.880098198384332,"{""coef"": [-2.976865892329211, 1.4272274540846708, -0.012841564324944299], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -1.7399265128431158}","{""coef"": [-6.020347078607515, -2.1078727526021654], ""features"": [""gap"", ""gap_sq""], ""intercept"": -1.6158427419720804}",google-gemini-3-flash-preview,
signature_model,near_CS,555,266,0.47927927927927927,gap_plus_lag,step_low_gap,707.3341036532096,740.11354153718,32.779437883970445,740.11354153718,32.779437883970445,logit P(U) = -0.20 + -0.14*gap + 1.45*opp_prevU + -0.77*own_prevU,"P(U)= 0.71 if gap <= -0.50, else 0.39",catch-up rule: unsafe rises when behind,threshold rule concentrated on behind/low-gap side,0.5172447172488263,0.44909619989503635,0.3828066281262789,-0.13443808912254734,0.7138157894736842,0.391358024691358,0.391358024691358,-0.3224577647823262,"{""coef"": [-0.1366646615654573, 1.4506577873643443, -0.7668117922140562], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.2043230839920111}","{""loglik"": -360.57831859797034, ""n_left"": 151, ""n_right"": 404, ""p_left"": 0.7138157894736842, ""p_right"": 0.391358024691358, ""threshold"": -0.5}",gpt-5-nano,
signature_model,near_CS,375,217,0.5786666666666667,gap_plus_lag,step_low_gap,478.3033198276268,509.87745403048575,31.574134202858943,509.87745403048575,31.574134202858943,logit P(U) = -0.49 + 0.04*gap + 1.70*opp_prevU + -0.31*own_prevU,"P(U)= 0.67 if gap <= -0.50, else 0.45",gap effect is present but shallow,threshold rule concentrated on behind/low-gap side,0.3590273546153228,0.37958769053734576,0.4005895940810695,0.041562239465746664,0.6737089201877934,0.45426829268292684,0.45426829268292684,-0.21944062750486654,"{""coef"": [0.044144782646941695, 1.6971987397118353, -0.3095273999560276], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.4912986335237656}","{""loglik"": -246.04833797628726, ""n_left"": 212, ""n_right"": 163, ""p_left"": 0.6737089201877934, ""p_right"": 0.45426829268292684, ""threshold"": -0.5}",gpt-5.4-nano,
signature_family,ambiguous_AS|AU,386,206,0.533678756476684,gap_plus_lag,constant,407.11418832456496,539.3128504809514,132.19866215638643,539.3128504809514,132.19866215638643,logit P(U) = 1.98 + -0.64*gap + -2.48*opp_prevU + -1.24*own_prevU,P(U) = 0.53,catch-up rule: unsafe rises when behind,mixed residual not explained by gap,0.9626327177592595,0.8782529420260621,0.6688750904830331,-0.29375762727622645,0.5335917312661499,0.5335917312661499,0.5335917312661499,0.0,"{""coef"": [-0.6364436931263315, -2.478254016692321, -1.236863829321607], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": 1.9759890438278156}","{""p"": 0.5335917312661499}",,family_chatgpt
signature_family,ambiguous_AS|AU|CAS,142,63,0.44366197183098594,constant,constant,200.0030644858603,200.0030644858603,0.0,202.4579242975543,2.454859811694007,P(U) = 0.44,P(U) = 0.44,mixed residual not explained by gap,mixed residual not explained by gap,0.44405594405594406,0.44405594405594406,0.44405594405594406,0.0,0.44405594405594406,0.44405594405594406,0.44405594405594406,0.0,"{""p"": 0.44405594405594406}","{""p"": 0.44405594405594406}",,family_chatgpt
signature_family,ambiguous_AS|AU|CS,437,241,0.551487414187643,gap_plus_lag,abs_gap,577.2247746881368,579.9510198840237,2.726245195886918,579.9510198840237,2.726245195886918,logit P(U) = 1.32 + -0.62*gap + -1.02*opp_prevU + -0.57*own_prevU,logit P(U) = 0.95 + -0.60*|gap|,catch-up rule: unsafe rises when behind,gap magnitude is weak,0.9273872418673821,0.7884401470189389,0.520954347656831,-0.40643289421055107,0.43608535902417883,0.7210565951591124,0.43608535902417883,0.0,"{""coef"": [-0.6158410159386641, -1.0237071217483322, -0.5716789930452322], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": 1.315548544857176}","{""coef"": [-0.603386805424945], ""features"": [""abs_gap""], ""intercept"": 0.9497087183588087}",,family_chatgpt
signature_family,ambiguous_AS|CAS,375,90,0.24,step_low_gap,step_low_gap,391.5683946275844,391.5683946275844,0.0,391.5683946275844,0.0,"P(U)= 0.46 if gap <= -0.50, else 0.15","P(U)= 0.46 if gap <= -0.50, else 0.15",threshold rule concentrated on behind/low-gap side,threshold rule concentrated on behind/low-gap side,0.45652173913043476,0.14694656488549618,0.14694656488549618,-0.3095751742449386,0.45652173913043476,0.14694656488549618,0.14694656488549618,-0.3095751742449386,"{""loglik"": -186.89380827483657, ""n_left"": 114, ""n_right"": 261, ""p_left"": 0.45652173913043476, ""p_right"": 0.14694656488549618, ""threshold"": -0.5}","{""loglik"": -186.89380827483657, ""n_left"": 114, ""n_right"": 261, ""p_left"": 0.45652173913043476, ""p_right"": 0.14694656488549618, ""threshold"": -0.5}",,family_chatgpt
signature_family,ambiguous_AS|CAS,114,25,0.21929824561403508,gap_plus_lag,linear_gap,107.93317024184478,117.63999793369946,9.706827691854684,117.63999793369946,9.706827691854684,logit P(U) = 0.52 + -3.00*gap + -1.92*opp_prevU + -2.60*own_prevU,logit P(U) = -0.47 + -2.70*gap,catch-up rule: unsafe rises when behind,catch-up rule: unsafe rises when behind,0.9985246198969504,0.6278848260859559,0.004189162517960891,-0.9943354573789895,0.9928538936428275,0.3843246377943319,0.002796795432980295,-0.9900570982098472,"{""coef"": [-2.9971049089058877, -1.9221664042314857, -2.604183539935517], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": 0.5231533380459225}","{""coef"": [-2.7026240414096243], ""features"": [""gap""], ""intercept"": -0.4712322088569348}",,family_gemini
signature_family,ambiguous_AS|CS,9318,907,0.09733848465335909,step_low_gap,step_low_gap,5284.550371452524,5284.550371452524,0.0,5284.550371452524,0.0,"P(U)= 0.06 if gap <= 0.00, else 0.32","P(U)= 0.06 if gap <= 0.00, else 0.32",threshold rule concentrated on above-threshold side,threshold rule concentrated on above-threshold side,0.05839094908862351,0.05839094908862351,0.3249084249084249,0.2665174758198014,0.05839094908862351,0.05839094908862351,0.3249084249084249,0.2665174758198014,"{""loglik"": -2628.565630787697, ""n_left"": 7954, ""n_right"": 1364, ""p_left"": 0.05839094908862351, ""p_right"": 0.3249084249084249, ""threshold"": 0.0}","{""loglik"": -2628.565630787697, ""n_left"": 7954, ""n_right"": 1364, ""p_left"": 0.05839094908862351, ""p_right"": 0.3249084249084249, ""threshold"": 0.0}",,family_chatgpt
signature_family,ambiguous_AS|CS,2982,57,0.019114688128772636,gap_plus_lag,linear_gap,216.711582279904,218.24612844677958,1.5345461668755718,218.24612844677958,1.5345461668755718,logit P(U) = -6.91 + -13.01*gap + 0.06*opp_prevU + 3.55*own_prevU,logit P(U) = -6.57 + -12.73*gap,catch-up rule: unsafe rises when behind,catch-up rule: unsafe rises when behind,0.9999999949391016,0.0009928145405471115,4.998349808016136e-15,-0.9999999949390966,0.9999999937233615,0.0013960003797817335,1.226624386935446e-14,-0.9999999937233492,"{""coef"": [-13.007847602436263, 0.05509247408047761, 3.554799022660653], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -6.9139733704754835}","{""coef"": [-12.729589139637085], ""features"": [""gap""], ""intercept"": -6.572747026895929}",,family_gemini
signature_family,ambiguous_AU|CAS,1974,1470,0.7446808510638298,gap_plus_lag,abs_gap,2069.241328017263,2103.254404536413,34.01307651914976,2103.254404536413,34.01307651914976,logit P(U) = 0.08 + 0.32*gap + 2.13*opp_prevU + -0.72*own_prevU,logit P(U) = 1.63 + -0.91*|gap|,leader-pressure rule: unsafe rises when ahead,gap magnitude is weak,0.36492988737846016,0.5209078301352985,0.6729131175980924,0.3079832302196322,0.450086597775801,0.8360159754447231,0.450086597775801,0.0,"{""coef"": [0.3188551384310167, 2.133440903142511, -0.7182010272519688], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": 0.08368011624412712}","{""coef"": [-0.9145997610155225], ""features"": [""abs_gap""], ""intercept"": 1.6288787104546558}",,family_chatgpt
signature_family,ambiguous_AU|CAS,2006,1808,0.901296111665005,gap_plus_lag,linear_gap,962.0863304478855,1096.293530212102,134.2071997642165,1096.293530212102,134.2071997642165,logit P(U) = 1.15 + -1.65*gap + 2.60*opp_prevU + -0.57*own_prevU,logit P(U) = 2.86 + -3.59*gap,catch-up rule: unsafe rises when behind,catch-up rule: unsafe rises when behind,0.9884006777091532,0.7589877302161724,0.10425033091747854,-0.8841503467916747,0.9999562380818328,0.9458915878074627,0.013197712094992759,-0.98675852598684,"{""coef"": [-1.649001859596609, 2.5955188991590483, -0.5678551684650676], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": 1.1471377673810959}","{""coef"": [-3.58778225471518], ""features"": [""gap""], ""intercept"": 2.8611382947012176}",,family_gemini
signature_family,ambiguous_AU|CS,293,194,0.6621160409556314,linear_gap,linear_gap,365.8382317288701,365.8382317288701,0.0,369.6339452783167,3.795713549446589,logit P(U) = 1.05 + -0.64*gap,logit P(U) = 1.05 + -0.64*gap,catch-up rule: unsafe rises when behind,catch-up rule: unsafe rises when behind,0.9108061179145013,0.7401584470001181,0.4427686496764782,-0.46803746823802306,0.9108061179145013,0.7401584470001181,0.4427686496764782,-0.46803746823802306,"{""coef"": [-0.6383626766801915], ""features"": [""gap""], ""intercept"": 1.046792247136124}","{""coef"": [-0.6383626766801915], ""features"": [""gap""], ""intercept"": 1.046792247136124}",,family_chatgpt
signature_family,ambiguous_AU|CS,260,203,0.7807692307692308,gap_plus_lag,linear_gap,241.611293593389,270.2806751691086,28.66938157571957,270.2806751691086,28.66938157571957,logit P(U) = -0.19 + -3.40*gap + -2.02*opp_prevU + 1.83*own_prevU,logit P(U) = 0.03 + -1.92*gap,catch-up rule: unsafe rises when behind,catch-up rule: unsafe rises when behind,0.9986490535816719,0.4532468681249627,0.0009287712143266775,-0.9977202823673452,0.979709910449193,0.5070476003512635,0.021441769834118496,-0.9582681406150745,"{""coef"": [-3.396579234842181, -2.017168953376781, 1.8263912050610238], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.1875604479139537}","{""coef"": [-1.9244658410967177], ""features"": [""gap""], ""intercept"": 0.02819226853398268}",,family_gemini
signature_family,near_AS,10122,2675,0.2642758348152539,gap_plus_lag,abs_gap,10768.558396393299,11643.06928696668,874.5108905733814,11643.06928696668,874.5108905733814,logit P(U) = -0.31 + 0.04*gap + -1.06*opp_prevU + -1.04*own_prevU,logit P(U) = -0.86 + -0.19*|gap|,gap effect is present but shallow,gap magnitude is weak,0.40481402648892173,0.422134897065289,0.439649438204109,0.03483541171518728,0.2228634324744722,0.2968610363804017,0.2228634324744722,0.0,"{""coef"": [0.03571530909059381, -1.064353793079571, -1.035791077777545], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.314015531260158}","{""coef"": [-0.19338325891962396], ""features"": [""abs_gap""], ""intercept"": -0.8622904062332029}",,family_chatgpt
signature_family,near_AS,332,92,0.27710843373493976,gap_plus_lag,linear_gap,365.82833052568435,374.7704940501789,8.94216352449456,374.7704940501789,8.94216352449456,logit P(U) = -1.56 + -2.19*gap + -1.30*opp_prevU + -0.28*own_prevU,logit P(U) = -1.82 + -1.66*gap,catch-up rule: unsafe rises when behind,catch-up rule: unsafe rises when behind,0.9437473661475319,0.17324024407421393,0.002610302888460815,-0.941137063259071,0.8176217327715706,0.1400334748862733,0.005879768265067422,-0.8117419645065032,"{""coef"": [-2.1914202362957114, -1.3005564203204085, -0.2832207715626535], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -1.5628348269013317}","{""coef"": [-1.6576644212726857], ""features"": [""gap""], ""intercept"": -1.8150119638451543}",,family_gemini
signature_family,near_AU,8437,6063,0.7186203626881593,gap_plus_lag,step_low_gap,9415.779185943782,9946.830858624142,531.0516726803598,9946.830858624142,531.0516726803598,logit P(U) = 2.16 + -0.29*gap + -1.16*opp_prevU + -0.73*own_prevU,"P(U)= 0.75 if gap <= 1.75, else 0.64",gap effect is present but shallow,threshold rule concentrated on behind/low-gap side,0.9396196612462964,0.8967096965444414,0.8288594842809954,-0.11076017696530094,0.7524189441520964,0.7524189441520964,0.6403061224489796,-0.11211282170311687,"{""coef"": [-0.29181148774460025, -1.1622197243071923, -0.7298919385939432], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": 2.161188667574682}","{""loglik"": -4959.854856200823, ""n_left"": 5890, ""n_right"": 2547, ""p_left"": 0.7524189441520964, ""p_right"": 0.6403061224489796, ""threshold"": 1.75}",,family_chatgpt
signature_family,near_AU,1025,766,0.7473170731707317,gap_plus_lag,constant,1149.008891585819,1165.7229208758763,16.714029290057397,1165.7229208758763,16.714029290057397,logit P(U) = 2.02 + 0.28*gap + -0.03*opp_prevU + -1.21*own_prevU,P(U) = 0.75,gap effect is present but shallow,residual is mostly unconditional unsafe,0.8122158782768985,0.8830659742642506,0.9295047699981516,0.11728889172125312,0.7470760233918129,0.7470760233918129,0.7470760233918129,0.0,"{""coef"": [0.2786584351292486, -0.029414436899873643, -1.2146643377144968], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": 2.0217900206981696}","{""p"": 0.7470760233918129}",,family_gemini
signature_family,near_CAS,1036,409,0.3947876447876448,gap_plus_lag,linear_gap,1321.713511053019,1357.365049868407,35.651538815387994,1357.365049868407,35.651538815387994,logit P(U) = -0.18 + -0.20*gap + 1.11*opp_prevU + -0.63*own_prevU,logit P(U) = -0.02 + -0.44*gap,catch-up rule: unsafe rises when behind,catch-up rule: unsafe rises when behind,0.557248216729358,0.4558069559100993,0.35790451244170285,-0.19934370428765513,0.7045779245381515,0.495378904779208,0.287785513899146,-0.4167924106390055,"{""coef"": [-0.20361806727728343, 1.1115319185564174, -0.6285222770520371], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.17723466678991606}","{""coef"": [-0.44383937204464124], ""features"": [""gap""], ""intercept"": -0.0184849072102769}",,family_chatgpt
signature_family,near_CAS,1609,863,0.5363579863269111,gap_plus_lag,quadratic_gap,1602.2362718393422,1897.9029442151557,295.6666723758135,1897.9029442151557,295.6666723758135,logit P(U) = -0.21 + -1.16*gap + 2.25*opp_prevU + -0.76*own_prevU,logit P(U) = 0.94 + -3.92*gap + 1.41*gap^2,catch-up rule: unsafe rises when behind,catch-up rule: unsafe rises when behind,0.8916605315690209,0.44728174835804324,0.07370409892206865,-0.8179564326469523,0.9999994491776766,0.7182692285581393,0.21683075452421913,-0.7831686946534575,"{""coef"": [-1.1597378209173288, 2.252574597197008, -0.7595105473078864], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.21165967540836395}","{""coef"": [-3.9240211743862363, 1.4069795192707408], ""features"": [""gap"", ""gap_sq""], ""intercept"": 0.9358925651891468}",,family_gemini
signature_family,near_CS,930,483,0.5193548387096775,gap_plus_lag,step_low_gap,1168.011557031903,1236.3352728865802,68.32371585467718,1236.3352728865802,68.32371585467718,logit P(U) = -0.33 + -0.08*gap + 1.57*opp_prevU + -0.57*own_prevU,"P(U)= 0.69 if gap <= -0.50, else 0.41",gap effect is present but shallow,threshold rule concentrated on behind/low-gap side,0.45801903130901617,0.4184981896320947,0.3799965447877957,-0.07802248652122046,0.6909340659340659,0.40933098591549294,0.40933098591549294,-0.281603080018573,"{""coef"": [-0.08031068488788881, 1.569564958283781, -0.5742328880041793], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.32894152115534364}","{""loglik"": -607.9148595640692, ""n_left"": 363, ""n_right"": 567, ""p_left"": 0.6909340659340659, ""p_right"": 0.40933098591549294, ""threshold"": -0.5}",,family_chatgpt
signature_family,near_CS,1162,672,0.5783132530120482,gap_plus_lag,quadratic_gap,1143.7497992589867,1190.456333782338,46.706534523351365,1190.456333782338,46.706534523351365,logit P(U) = -1.74 + -2.98*gap + 1.43*opp_prevU + -0.01*own_prevU,logit P(U) = -1.62 + -6.02*gap + -2.11*gap^2,catch-up rule: unsafe rises when behind,catch-up rule: unsafe rises when behind,0.9854255742597577,0.14932226900586917,0.00045550042797111044,-0.9849700738317866,0.8800981986397735,0.16577900514997157,2.5544144519951914e-10,-0.880098198384332,"{""coef"": [-2.976865892329211, 1.4272274540846708, -0.012841564324944299], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -1.7399265128431158}","{""coef"": [-6.020347078607515, -2.1078727526021654], ""features"": [""gap"", ""gap_sq""], ""intercept"": -1.6158427419720804}",,family_gemini
model,,8574,3799,0.4430837415442034,gap_plus_lag,abs_gap,7258.139417139659,11294.1147624761,4035.975345336441,11294.1147624761,4035.975345336441,logit P(U) = -2.12 + -0.17*gap + 2.92*opp_prevU + 1.19*own_prevU,logit P(U) = -0.57 + 1.44*|gap|,gap effect is present but shallow,unsafe rises when the race is uneven,0.14460059664915703,0.10761239337455057,0.07920948936951161,-0.06539110727964542,0.9100926171460366,0.36153260080562244,0.9100926171460366,0.0,"{""coef"": [-0.16888584562652156, 2.917805286834087, 1.1885425336563973], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -2.1153647536160998}","{""coef"": [1.441742353262962], ""features"": [""abs_gap""], ""intercept"": -0.5687183961745138}",google-gemini-3-flash-preview,
model,,484,395,0.8161157024793388,linear_gap,linear_gap,382.71744778586736,382.71744778586736,0.0,383.3882923491773,0.6708445633099132,logit P(U) = 1.72 + -21.94*gap,logit P(U) = 1.72 + -21.94*gap,catch-up rule: unsafe rises when behind,catch-up rule: unsafe rises when behind,1.0,0.8482328197526003,4.857741709387453e-19,-1.0,1.0,0.8482328197526003,4.857741709387453e-19,-1.0,"{""coef"": [-21.944675308919546], ""features"": [""gap""], ""intercept"": 1.720807512022286}","{""coef"": [-21.944675308919546], ""features"": [""gap""], ""intercept"": 1.720807512022286}",google-gemini-3.1-flash-lite-preview,
model,,455,304,0.6681318681318681,gap_plus_lag,linear_gap,460.37131224303965,460.9102099036148,0.5388976605751736,460.9102099036148,0.5388976605751736,logit P(U) = 0.41 + -5.46*gap + 0.96*opp_prevU + -0.30*own_prevU,logit P(U) = 0.86 + -6.73*gap,catch-up rule: unsafe rises when behind,catch-up rule: unsafe rises when behind,0.9999879529143235,0.6015686494534055,2.746241255813797e-05,-0.9999604905017654,0.9999993971901561,0.7027762252121158,3.37012620663032e-06,-0.9999960270639494,"{""coef"": [-5.457335143550698, 0.9641999217768064, -0.30322575301547605], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": 0.41200544558648433}","{""coef"": [-6.730555107818876], ""features"": [""gap""], ""intercept"": 0.8605532215070705}",google-gemini-3.5-flash-lite,
model,,18771,6302,0.3357306483405253,step_low_gap,step_low_gap,22555.006127013392,22555.006127013392,0.0,22555.006127013392,0.0,"P(U)= 0.24 if gap <= 0.00, else 0.52","P(U)= 0.24 if gap <= 0.00, else 0.52",threshold rule concentrated on above-threshold side,threshold rule concentrated on above-threshold side,0.24221190037639145,0.24221190037639145,0.5215558383709832,0.27934393799459173,0.24221190037639145,0.24221190037639145,0.5215558383709832,0.27934393799459173,"{""loglik"": -11262.742960899695, ""n_left"": 12486, ""n_right"": 6285, ""p_left"": 0.24221190037639145, ""p_right"": 0.5215558383709832, ""threshold"": 0.0}","{""loglik"": -11262.742960899695, ""n_left"": 12486, ""n_right"": 6285, ""p_left"": 0.24221190037639145, ""p_right"": 0.5215558383709832, ""threshold"": 0.0}",gpt-5-nano,
model,,14679,6499,0.4427413311533483,gap_plus_lag,step_low_gap,18227.356353778698,19043.4558610875,816.0995073088015,19043.4558610875,816.0995073088015,logit P(U) = -1.05 + 0.38*gap + 0.79*opp_prevU + 0.85*own_prevU,"P(U)= 0.34 if gap <= 0.00, else 0.62",leader-pressure rule: unsafe rises when ahead,threshold rule concentrated on above-threshold side,0.14090611633891653,0.259417355193421,0.42795154180964357,0.28704542547072703,0.33578511496131636,0.33578511496131636,0.62109375,0.28530863503868364,"{""coef"": [0.37939266182507153, 0.7854277341298881, 0.8479019331085493], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -1.048999059456662}","{""loglik"": -9507.336670773813, ""n_left"": 9176, ""n_right"": 5503, ""p_left"": 0.33578511496131636, ""p_right"": 0.62109375, ""threshold"": 0.0}",gpt-5.4-nano,
family,,33450,12801,0.38269058295964126,step_low_gap,step_low_gap,41917.58270530294,41917.58270530294,0.0,41917.58270530294,0.0,"P(U)= 0.28 if gap <= 0.00, else 0.57","P(U)= 0.28 if gap <= 0.00, else 0.57",threshold rule concentrated on above-threshold side,threshold rule concentrated on above-threshold side,0.28184000369293266,0.28184000369293266,0.5680295190431759,0.28618951535024323,0.28184000369293266,0.28184000369293266,0.5680295190431759,0.28618951535024323,"{""loglik"": -20943.164642053136, ""n_left"": 21662, ""n_right"": 11788, ""p_left"": 0.28184000369293266, ""p_right"": 0.5680295190431759, ""threshold"": 0.0}","{""loglik"": -20943.164642053136, ""n_left"": 21662, ""n_right"": 11788, ""p_left"": 0.28184000369293266, ""p_right"": 0.5680295190431759, ""threshold"": 0.0}",,family_chatgpt
