provider,family,persona_mode,experiment_mode,condition,model_slug,max_private_risk,players,unsafe_frequency_mean,unsafe_frequency_sd,final_payoff_mean,final_payoff_sd,setback_rate
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R6,gpt-5.4-nano,0.6,20,0.9905982905982906,0.02946451566329221,31.0,42.30978485807795,0.55
provider_openai,family_chatgpt,persona_risk_aware,mode_risk_matrix,condition_R6_R6,gpt-5.4-nano,0.9,20,0.9892045454545455,0.03368478184663922,5.890000000000001,16.554786237472868,0.85
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_R0_neutral,gpt-5-nano,0.1,20,0.0,0.0,59.3,3.3419187681078593,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_R0_neutral,gpt-5-nano,0.6,20,0.0,0.0,59.3,3.3419187681078593,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_R0_neutral,gpt-5-nano,0.9,20,0.043611111111111114,0.07459196999881486,56.9,21.783963198453552,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_R0_neutral,gpt-5.4-nano,0.1,20,0.5237400793650793,0.15670929806573358,64.25,50.80517482967345,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_R0_neutral,gpt-5.4-nano,0.6,20,0.5154074397824397,0.17955354904968787,28.910000000000004,41.7102019578954,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_R0_neutral,gpt-5.4-nano,0.9,20,0.47326895326895324,0.12974641553117788,21.81,37.00722404583931,0.45
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_Rminus_risk_averse,gpt-5-nano,0.1,20,0.04159090909090909,0.07003114015608734,59.6,3.250910803548992,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_Rminus_risk_averse,gpt-5-nano,0.6,20,0.07557165057165056,0.06977663989247002,60.1,29.0394649798475,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_Rminus_risk_averse,gpt-5-nano,0.9,20,0.03899572649572649,0.061927505338950924,56.45,13.705454158261613,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_Rminus_risk_averse,gpt-5.4-nano,0.1,20,0.12127115939615937,0.11058438171385547,60.4,40.874956945092414,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_Rminus_risk_averse,gpt-5.4-nano,0.6,20,0.18588855588855588,0.16986109340969877,43.980000000000004,43.80078826495682,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_Rminus_risk_averse,gpt-5.4-nano,0.9,20,0.11481837606837605,0.12742666501453562,52.06,46.17919786862341,0.1
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_Rplus_risk_seeking,gpt-5-nano,0.1,20,0.4244121156621157,0.20306843378574163,63.3,51.83429062127239,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_Rplus_risk_seeking,gpt-5-nano,0.6,20,0.39027215839715834,0.24437369294590228,34.14,45.851986124692,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_Rplus_risk_seeking,gpt-5-nano,0.9,20,0.42731220168720163,0.28718012881379273,21.88,41.26639514691164,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_Rplus_risk_seeking,gpt-5.4-nano,0.1,20,0.9464575702075703,0.07494852351683276,62.0,46.21428350629273,0.1
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_Rplus_risk_seeking,gpt-5.4-nano,0.6,20,0.9547761266511265,0.07724763170424008,29.57,40.683283777829054,0.5
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_Rplus_risk_seeking,gpt-5.4-nano,0.9,20,0.9195095182595182,0.08464066277905821,6.710000000000001,9.321277301224109,0.6
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_AA_adv_adv,gpt-5-nano,0.1,20,0.41886217948717946,0.18983104789584193,57.760000000000005,51.92227389392523,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_AA_adv_adv,gpt-5-nano,0.6,20,0.3435255716505716,0.11516177534893297,45.87,49.87661724063112,0.15
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_AA_adv_adv,gpt-5-nano,0.9,20,0.4201126651126651,0.18439960888811038,24.54,41.9803512936331,0.45
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_AA_adv_adv,gpt-5.4-nano,0.1,20,0.7178832278832279,0.17882977332231972,60.67999999999999,54.529543899566384,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_AA_adv_adv,gpt-5.4-nano,0.6,20,0.7400581363081363,0.15099910431887845,33.339999999999996,46.04245637966859,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_AA_adv_adv,gpt-5.4-nano,0.9,20,0.6984102009102009,0.14180423947998133,24.5,40.40716455492047,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_AC_adv_coop,gpt-5-nano,0.1,20,0.25418158230658233,0.25429911715312087,61.65,55.25454494285611,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_AC_adv_coop,gpt-5-nano,0.6,20,0.24410776723276723,0.2449859725366728,38.510000000000005,51.87058693974539,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_AC_adv_coop,gpt-5-nano,0.9,20,0.20942196692196693,0.20678924399000734,38.519999999999996,51.51508312595142,0.2
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_AC_adv_coop,gpt-5.4-nano,0.1,20,0.43825951825951825,0.3650907633858014,57.86999999999999,58.02287298534677,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_AC_adv_coop,gpt-5.4-nano,0.6,20,0.4183753052503052,0.41689825275936193,27.25,47.12602923628244,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_AC_adv_coop,gpt-5.4-nano,0.9,20,0.43441287878787876,0.3924806920701249,21.55,42.66263618572801,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_CA_coop_adv,gpt-5-nano,0.1,20,0.25576347263847266,0.2597556016080525,61.75,55.6978644587309,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_CA_coop_adv,gpt-5-nano,0.6,20,0.3297037684537685,0.35210057117228216,33.480000000000004,51.27446886994283,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_CA_coop_adv,gpt-5-nano,0.9,20,0.32103167665667665,0.3208306852570207,27.139999999999997,46.549446262747544,0.3
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_CA_coop_adv,gpt-5.4-nano,0.1,20,0.48362352924852925,0.43784119808051697,58.15,58.95846441619548,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_CA_coop_adv,gpt-5.4-nano,0.6,20,0.4355021367521368,0.46642439257767077,33.63,52.52757771925745,0.25
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_CA_coop_adv,gpt-5.4-nano,0.9,20,0.3885533216783217,0.35236007094806915,21.47,41.94719863929188,0.35
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_CC_coop_coop,gpt-5-nano,0.1,20,0.0,0.0,59.3,3.3419187681078593,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_CC_coop_coop,gpt-5-nano,0.6,20,0.0,0.0,59.3,3.3419187681078593,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_CC_coop_coop,gpt-5-nano,0.9,20,0.0,0.0,59.3,3.3419187681078593,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_CC_coop_coop,gpt-5.4-nano,0.1,20,0.0175267094017094,0.03701022470858553,59.5,33.21499344383022,0.0
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_CC_coop_coop,gpt-5.4-nano,0.6,20,0.0383234126984127,0.07039789659708913,54.379999999999995,33.88823115074488,0.05
provider_openai,family_chatgpt,persona_risk_aware,mode_strategy_persona,condition_S_CC_coop_coop,gpt-5.4-nano,0.9,20,0.008680555555555556,0.027857615529957778,59.4,23.60758129789755,0.0
