participant_id,group_id,round_number,max_private_risk,decision,decision_opponent,decision_lag,decision_opponent_lag,acc_steps,acc_steps_opponent,acc_steps_lag,acc_steps_opponent_lag,delta_steps_lag,won_race,num_rounds,sex,age,nationality_group,risk_gamble_choice
P0279,G0055,6,0.1,1.0,1.0,1,1,9.0,8.5,7.5,7.0,0.5,1.0,6.0,Female,68-72,South Africa,1.0
P0280,G0148,1,0.6,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,9.0,Female,28-32,Other,5.0
P0280,G0148,2,0.6,0.0,1.0,1,0,2.5,2.5,1.5,1.0,0.5,0.0,9.0,Female,28-32,Other,5.0
P0280,G0148,3,0.6,0.0,1.0,0,1,3.5,4.0,2.5,2.5,0.0,0.0,9.0,Female,28-32,Other,5.0
P0280,G0148,4,0.6,1.0,0.0,0,1,5.0,5.0,3.5,4.0,-0.5,0.0,9.0,Female,28-32,Other,5.0
P0280,G0148,5,0.6,1.0,1.0,1,0,6.5,6.5,5.0,5.0,0.0,0.0,9.0,Female,28-32,Other,5.0
P0280,G0148,6,0.6,0.0,1.0,1,1,7.5,8.0,6.5,6.5,0.0,0.0,9.0,Female,28-32,Other,5.0
P0280,G0148,7,0.6,1.0,1.0,0,1,9.0,9.5,7.5,8.0,-0.5,0.0,9.0,Female,28-32,Other,5.0
P0280,G0148,8,0.6,1.0,1.0,1,1,10.5,11.0,9.0,9.5,-0.5,0.0,9.0,Female,28-32,Other,5.0
P0280,G0148,9,0.6,0.0,1.0,1,1,11.5,12.5,10.5,11.0,-0.5,0.0,9.0,Female,28-32,Other,5.0
P0281,G0029,1,0.1,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,11.0,Male,28-32,Other,1.0
P0281,G0029,2,0.1,1.0,0.0,1,1,3.0,2.5,1.5,1.5,0.0,0.0,11.0,Male,28-32,Other,1.0
P0281,G0029,3,0.1,0.0,1.0,1,0,4.0,4.0,3.0,2.5,0.5,0.0,11.0,Male,28-32,Other,1.0
P0281,G0029,4,0.1,1.0,0.0,0,1,5.5,5.0,4.0,4.0,0.0,0.0,11.0,Male,28-32,Other,1.0
P0281,G0029,5,0.1,1.0,1.0,1,0,7.0,6.5,5.5,5.0,0.5,0.0,11.0,Male,28-32,Other,1.0
P0281,G0029,6,0.1,1.0,0.0,1,1,8.5,7.5,7.0,6.5,0.5,0.0,11.0,Male,28-32,Other,1.0
P0281,G0029,7,0.1,1.0,1.0,1,0,10.0,9.0,8.5,7.5,1.0,0.0,11.0,Male,28-32,Other,1.0
P0281,G0029,8,0.1,1.0,0.0,1,1,11.5,10.0,10.0,9.0,1.0,0.0,11.0,Male,28-32,Other,1.0
P0281,G0029,9,0.1,0.0,1.0,1,0,12.5,11.5,11.5,10.0,1.5,0.0,11.0,Male,28-32,Other,1.0
P0281,G0029,10,0.1,0.0,0.0,0,1,13.5,12.5,12.5,11.5,1.0,0.0,11.0,Male,28-32,Other,1.0
P0281,G0029,11,0.1,1.0,1.0,0,0,15.0,14.0,13.5,12.5,1.0,1.0,11.0,Male,28-32,Other,1.0
P0282,G0053,1,0.9,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,6.0,Male,28-32,South Africa,5.0
P0282,G0053,2,0.9,1.0,1.0,0,0,2.5,2.5,1.0,1.0,0.0,0.0,6.0,Male,28-32,South Africa,5.0
P0282,G0053,3,0.9,0.0,0.0,1,1,3.5,3.5,2.5,2.5,0.0,0.0,6.0,Male,28-32,South Africa,5.0
P0282,G0053,4,0.9,1.0,0.0,0,0,5.0,4.5,3.5,3.5,0.0,0.0,6.0,Male,28-32,South Africa,5.0
P0282,G0053,5,0.9,0.0,1.0,1,0,6.0,6.0,5.0,4.5,0.5,0.0,6.0,Male,28-32,South Africa,5.0
P0282,G0053,6,0.9,1.0,1.0,0,1,7.5,7.5,6.0,6.0,0.0,1.0,6.0,Male,28-32,South Africa,5.0
P0283,G0079,1,0.6,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,11.0,Female,23-27,South Africa,2.0
P0283,G0079,2,0.6,1.0,1.0,1,0,3.0,2.5,1.5,1.0,0.5,0.0,11.0,Female,23-27,South Africa,2.0
P0283,G0079,3,0.6,1.0,0.0,1,1,4.5,3.5,3.0,2.5,0.5,0.0,11.0,Female,23-27,South Africa,2.0
P0283,G0079,4,0.6,1.0,0.0,1,0,6.0,4.5,4.5,3.5,1.0,0.0,11.0,Female,23-27,South Africa,2.0
P0283,G0079,5,0.6,0.0,1.0,1,0,7.0,6.0,6.0,4.5,1.5,0.0,11.0,Female,23-27,South Africa,2.0
P0283,G0079,6,0.6,1.0,1.0,0,1,8.5,7.5,7.0,6.0,1.0,0.0,11.0,Female,23-27,South Africa,2.0
P0283,G0079,7,0.6,1.0,1.0,1,1,10.0,9.0,8.5,7.5,1.0,0.0,11.0,Female,23-27,South Africa,2.0
P0283,G0079,8,0.6,1.0,1.0,1,1,11.5,10.5,10.0,9.0,1.0,0.0,11.0,Female,23-27,South Africa,2.0
P0283,G0079,9,0.6,1.0,1.0,1,1,13.0,12.0,11.5,10.5,1.0,0.0,11.0,Female,23-27,South Africa,2.0
P0283,G0079,10,0.6,1.0,1.0,1,1,14.5,13.5,13.0,12.0,1.0,0.0,11.0,Female,23-27,South Africa,2.0
P0283,G0079,11,0.6,0.0,0.0,1,1,15.5,14.5,14.5,13.5,1.0,1.0,11.0,Female,23-27,South Africa,2.0
P0284,G0047,1,0.9,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,15.0,Female,33-37,Other,2.0
P0284,G0047,2,0.9,1.0,1.0,0,1,2.5,3.0,1.0,1.5,-0.5,0.0,15.0,Female,33-37,Other,2.0
P0284,G0047,3,0.9,1.0,0.0,1,1,4.0,4.0,2.5,3.0,-0.5,0.0,15.0,Female,33-37,Other,2.0
P0284,G0047,4,0.9,0.0,1.0,1,0,5.0,5.5,4.0,4.0,0.0,0.0,15.0,Female,33-37,Other,2.0
P0284,G0047,5,0.9,1.0,0.0,0,1,6.5,6.5,5.0,5.5,-0.5,0.0,15.0,Female,33-37,Other,2.0
P0284,G0047,6,0.9,1.0,0.0,1,0,8.0,7.5,6.5,6.5,0.0,0.0,15.0,Female,33-37,Other,2.0
P0284,G0047,7,0.9,1.0,0.0,1,0,9.5,8.5,8.0,7.5,0.5,0.0,15.0,Female,33-37,Other,2.0
P0284,G0047,8,0.9,0.0,0.0,1,0,10.5,9.5,9.5,8.5,1.0,0.0,15.0,Female,33-37,Other,2.0
P0284,G0047,9,0.9,0.0,0.0,0,0,11.5,10.5,10.5,9.5,1.0,0.0,15.0,Female,33-37,Other,2.0
P0284,G0047,10,0.9,0.0,0.0,0,0,12.5,11.5,11.5,10.5,1.0,0.0,15.0,Female,33-37,Other,2.0
P0284,G0047,11,0.9,0.0,0.0,0,0,13.5,12.5,12.5,11.5,1.0,0.0,15.0,Female,33-37,Other,2.0
P0284,G0047,12,0.9,0.0,1.0,0,0,14.5,14.0,13.5,12.5,1.0,0.0,15.0,Female,33-37,Other,2.0
P0284,G0047,13,0.9,1.0,1.0,0,1,16.0,15.5,14.5,14.0,0.5,0.0,15.0,Female,33-37,Other,2.0
P0284,G0047,14,0.9,1.0,1.0,1,1,17.5,17.0,16.0,15.5,0.5,0.0,15.0,Female,33-37,Other,2.0
P0284,G0047,15,0.9,1.0,0.0,1,1,19.0,18.0,17.5,17.0,0.5,1.0,15.0,Female,33-37,Other,2.0
P0285,G0126,1,0.6,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,6.0,Female,28-32,South Africa,2.0
P0285,G0126,2,0.6,0.0,1.0,0,1,2.0,3.0,1.0,1.5,-0.5,0.0,6.0,Female,28-32,South Africa,2.0
P0285,G0126,3,0.6,1.0,0.0,0,1,3.5,4.0,2.0,3.0,-1.0,0.0,6.0,Female,28-32,South Africa,2.0
P0285,G0126,4,0.6,0.0,1.0,1,0,4.5,5.5,3.5,4.0,-0.5,0.0,6.0,Female,28-32,South Africa,2.0
P0285,G0126,5,0.6,1.0,1.0,0,1,6.0,7.0,4.5,5.5,-1.0,0.0,6.0,Female,28-32,South Africa,2.0
P0285,G0126,6,0.6,1.0,1.0,1,1,7.5,8.5,6.0,7.0,-1.0,0.0,6.0,Female,28-32,South Africa,2.0
P0286,G0126,1,0.6,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,6.0,Female,23-27,South Africa,1.0
P0286,G0126,2,0.6,1.0,0.0,1,0,3.0,2.0,1.5,1.0,0.5,0.0,6.0,Female,23-27,South Africa,1.0
P0286,G0126,3,0.6,0.0,1.0,1,0,4.0,3.5,3.0,2.0,1.0,0.0,6.0,Female,23-27,South Africa,1.0
P0286,G0126,4,0.6,1.0,0.0,0,1,5.5,4.5,4.0,3.5,0.5,0.0,6.0,Female,23-27,South Africa,1.0
P0286,G0126,5,0.6,1.0,1.0,1,0,7.0,6.0,5.5,4.5,1.0,0.0,6.0,Female,23-27,South Africa,1.0
P0286,G0126,6,0.6,1.0,1.0,1,1,8.5,7.5,7.0,6.0,1.0,1.0,6.0,Female,23-27,South Africa,1.0
P0287,G0132,1,0.6,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,2,0.6,0.0,1.0,1,0,2.5,2.5,1.5,1.0,0.5,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,3,0.6,0.0,0.0,0,1,3.5,3.5,2.5,2.5,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,4,0.6,0.0,1.0,0,0,4.5,5.0,3.5,3.5,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,5,0.6,1.0,1.0,0,1,6.0,6.5,4.5,5.0,-0.5,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,6,0.6,1.0,1.0,1,1,7.5,8.0,6.0,6.5,-0.5,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,7,0.6,1.0,0.0,1,1,9.0,9.0,7.5,8.0,-0.5,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,8,0.6,0.0,1.0,1,0,10.0,10.5,9.0,9.0,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,9,0.6,1.0,0.0,0,1,11.5,11.5,10.0,10.5,-0.5,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,10,0.6,1.0,1.0,1,0,13.0,13.0,11.5,11.5,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,11,0.6,1.0,1.0,1,1,14.5,14.5,13.0,13.0,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,12,0.6,1.0,1.0,1,1,16.0,16.0,14.5,14.5,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,13,0.6,1.0,1.0,1,1,17.5,17.5,16.0,16.0,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,14,0.6,1.0,1.0,1,1,19.0,19.0,17.5,17.5,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,15,0.6,1.0,1.0,1,1,20.5,20.5,19.0,19.0,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,16,0.6,1.0,1.0,1,1,22.0,22.0,20.5,20.5,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,17,0.6,1.0,1.0,1,1,23.5,23.5,22.0,22.0,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,18,0.6,1.0,1.0,1,1,25.0,25.0,23.5,23.5,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,19,0.6,1.0,1.0,1,1,26.5,26.5,25.0,25.0,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,20,0.6,1.0,1.0,1,1,28.0,28.0,26.5,26.5,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,21,0.6,1.0,1.0,1,1,29.5,29.5,28.0,28.0,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,22,0.6,1.0,1.0,1,1,31.0,31.0,29.5,29.5,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,23,0.6,1.0,1.0,1,1,32.5,32.5,31.0,31.0,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,24,0.6,1.0,1.0,1,1,34.0,34.0,32.5,32.5,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,25,0.6,1.0,1.0,1,1,35.5,35.5,34.0,34.0,0.0,0.0,26.0,Male,23-27,Other,2.0
P0287,G0132,26,0.6,1.0,1.0,1,1,37.0,37.0,35.5,35.5,0.0,1.0,26.0,Male,23-27,Other,2.0
P0288,G0034,1,0.1,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,5.0,Male,33-37,Other,0.0
P0288,G0034,2,0.1,1.0,0.0,0,1,2.5,2.5,1.0,1.5,-0.5,0.0,5.0,Male,33-37,Other,0.0
P0288,G0034,3,0.1,0.0,0.0,1,0,3.5,3.5,2.5,2.5,0.0,0.0,5.0,Male,33-37,Other,0.0
P0288,G0034,4,0.1,0.0,1.0,0,0,4.5,5.0,3.5,3.5,0.0,0.0,5.0,Male,33-37,Other,0.0
P0288,G0034,5,0.1,0.0,0.0,0,1,5.5,6.0,4.5,5.0,-0.5,0.0,5.0,Male,33-37,Other,0.0
P0289,G0084,1,0.6,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,2,0.6,1.0,1.0,1,0,3.0,2.5,1.5,1.0,0.5,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,3,0.6,1.0,1.0,1,1,4.5,4.0,3.0,2.5,0.5,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,4,0.6,0.0,0.0,1,1,5.5,5.0,4.5,4.0,0.5,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,5,0.6,1.0,0.0,0,0,7.0,6.0,5.5,5.0,0.5,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,6,0.6,0.0,1.0,1,0,8.0,7.5,7.0,6.0,1.0,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,7,0.6,1.0,0.0,0,1,9.5,8.5,8.0,7.5,0.5,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,8,0.6,0.0,1.0,1,0,10.5,10.0,9.5,8.5,1.0,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,9,0.6,1.0,0.0,0,1,12.0,11.0,10.5,10.0,0.5,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,10,0.6,0.0,0.0,1,0,13.0,12.0,12.0,11.0,1.0,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,11,0.6,1.0,1.0,0,0,14.5,13.5,13.0,12.0,1.0,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,12,0.6,0.0,1.0,1,1,15.5,15.0,14.5,13.5,1.0,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,13,0.6,1.0,0.0,0,1,17.0,16.0,15.5,15.0,0.5,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,14,0.6,1.0,1.0,1,0,18.5,17.5,17.0,16.0,1.0,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,15,0.6,0.0,0.0,1,1,19.5,18.5,18.5,17.5,1.0,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,16,0.6,0.0,0.0,0,0,20.5,19.5,19.5,18.5,1.0,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,17,0.6,1.0,1.0,0,0,22.0,21.0,20.5,19.5,1.0,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,18,0.6,1.0,0.0,1,1,23.5,22.0,22.0,21.0,1.0,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,19,0.6,1.0,1.0,1,0,25.0,23.5,23.5,22.0,1.5,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,20,0.6,0.0,1.0,1,1,26.0,25.0,25.0,23.5,1.5,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,21,0.6,0.0,0.0,0,1,27.0,26.0,26.0,25.0,1.0,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,22,0.6,1.0,0.0,0,0,28.5,27.0,27.0,26.0,1.0,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,23,0.6,1.0,0.0,1,0,30.0,28.0,28.5,27.0,1.5,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,24,0.6,0.0,0.0,1,0,31.0,29.0,30.0,28.0,2.0,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,25,0.6,0.0,1.0,0,0,32.0,30.5,31.0,29.0,2.0,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,26,0.6,1.0,1.0,0,1,33.5,32.0,32.0,30.5,1.5,0.0,27.0,Male,23-27,Other,3.0
P0289,G0084,27,0.6,0.0,1.0,1,1,34.5,33.5,33.5,32.0,1.5,1.0,27.0,Male,23-27,Other,3.0
P0290,G0015,1,0.9,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,9.0,Female,18-22,South Africa,4.0
P0290,G0015,2,0.9,1.0,1.0,0,0,2.5,2.5,1.0,1.0,0.0,0.0,9.0,Female,18-22,South Africa,4.0
P0290,G0015,3,0.9,0.0,0.0,1,1,3.5,3.5,2.5,2.5,0.0,0.0,9.0,Female,18-22,South Africa,4.0
P0290,G0015,4,0.9,1.0,1.0,0,0,5.0,5.0,3.5,3.5,0.0,0.0,9.0,Female,18-22,South Africa,4.0
P0290,G0015,5,0.9,0.0,0.0,1,1,6.0,6.0,5.0,5.0,0.0,0.0,9.0,Female,18-22,South Africa,4.0
P0290,G0015,6,0.9,0.0,1.0,0,0,7.0,7.5,6.0,6.0,0.0,0.0,9.0,Female,18-22,South Africa,4.0
P0290,G0015,7,0.9,1.0,0.0,0,1,8.5,8.5,7.0,7.5,-0.5,0.0,9.0,Female,18-22,South Africa,4.0
P0290,G0015,8,0.9,0.0,0.0,1,0,9.5,9.5,8.5,8.5,0.0,0.0,9.0,Female,18-22,South Africa,4.0
P0290,G0015,9,0.9,1.0,1.0,0,0,11.0,11.0,9.5,9.5,0.0,1.0,9.0,Female,18-22,South Africa,4.0
P0291,G0166,1,0.9,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,2,0.9,1.0,1.0,0,1,2.5,3.0,1.0,1.5,-0.5,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,3,0.9,1.0,0.0,1,1,4.0,4.0,2.5,3.0,-0.5,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,4,0.9,0.0,0.0,1,0,5.0,5.0,4.0,4.0,0.0,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,5,0.9,1.0,1.0,0,0,6.5,6.5,5.0,5.0,0.0,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,6,0.9,0.0,0.0,1,1,7.5,7.5,6.5,6.5,0.0,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,7,0.9,1.0,0.0,0,0,9.0,8.5,7.5,7.5,0.0,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,8,0.9,1.0,0.0,1,0,10.5,9.5,9.0,8.5,0.5,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,9,0.9,0.0,1.0,1,0,11.5,11.0,10.5,9.5,1.0,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,10,0.9,0.0,1.0,0,1,12.5,12.5,11.5,11.0,0.5,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,11,0.9,1.0,1.0,0,1,14.0,14.0,12.5,12.5,0.0,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,12,0.9,0.0,0.0,1,1,15.0,15.0,14.0,14.0,0.0,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,13,0.9,1.0,0.0,0,0,16.5,16.0,15.0,15.0,0.0,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,14,0.9,1.0,1.0,1,0,18.0,17.5,16.5,16.0,0.5,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,15,0.9,0.0,1.0,1,1,19.0,19.0,18.0,17.5,0.5,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,16,0.9,0.0,1.0,0,1,20.0,20.5,19.0,19.0,0.0,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,17,0.9,1.0,0.0,0,1,21.5,21.5,20.0,20.5,-0.5,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,18,0.9,0.0,0.0,1,0,22.5,22.5,21.5,21.5,0.0,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,19,0.9,1.0,1.0,0,0,24.0,24.0,22.5,22.5,0.0,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,20,0.9,1.0,1.0,1,1,25.5,25.5,24.0,24.0,0.0,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,21,0.9,0.0,1.0,1,1,26.5,27.0,25.5,25.5,0.0,0.0,22.0,Female,38-42,South Africa,1.0
P0291,G0166,22,0.9,1.0,1.0,0,1,28.0,28.5,26.5,27.0,-0.5,0.0,22.0,Female,38-42,South Africa,1.0
P0292,G0149,1,0.6,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,7.0,Female,23-27,South Africa,1.0
P0292,G0149,2,0.6,0.0,0.0,1,1,2.5,2.5,1.5,1.5,0.0,0.0,7.0,Female,23-27,South Africa,1.0
P0292,G0149,3,0.6,1.0,0.0,0,0,4.0,3.5,2.5,2.5,0.0,0.0,7.0,Female,23-27,South Africa,1.0
P0292,G0149,4,0.6,0.0,1.0,1,0,5.0,5.0,4.0,3.5,0.5,0.0,7.0,Female,23-27,South Africa,1.0
P0292,G0149,5,0.6,1.0,1.0,0,1,6.5,6.5,5.0,5.0,0.0,0.0,7.0,Female,23-27,South Africa,1.0
P0292,G0149,6,0.6,0.0,1.0,1,1,7.5,8.0,6.5,6.5,0.0,0.0,7.0,Female,23-27,South Africa,1.0
P0292,G0149,7,0.6,1.0,1.0,0,1,9.0,9.5,7.5,8.0,-0.5,0.0,7.0,Female,23-27,South Africa,1.0
P0293,G0164,1,0.9,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,2,0.9,0.0,1.0,1,0,2.5,2.5,1.5,1.0,0.5,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,3,0.9,1.0,0.0,0,1,4.0,3.5,2.5,2.5,0.0,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,4,0.9,1.0,1.0,1,0,5.5,5.0,4.0,3.5,0.5,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,5,0.9,0.0,0.0,1,1,6.5,6.0,5.5,5.0,0.5,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,6,0.9,1.0,0.0,0,0,8.0,7.0,6.5,6.0,0.5,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,7,0.9,0.0,0.0,1,0,9.0,8.0,8.0,7.0,1.0,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,8,0.9,0.0,0.0,0,0,10.0,9.0,9.0,8.0,1.0,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,9,0.9,1.0,1.0,0,0,11.5,10.5,10.0,9.0,1.0,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,10,0.9,0.0,1.0,1,1,12.5,12.0,11.5,10.5,1.0,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,11,0.9,1.0,0.0,0,1,14.0,13.0,12.5,12.0,0.5,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,12,0.9,0.0,1.0,1,0,15.0,14.5,14.0,13.0,1.0,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,13,0.9,0.0,0.0,0,1,16.0,15.5,15.0,14.5,0.5,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,14,0.9,0.0,1.0,0,0,17.0,17.0,16.0,15.5,0.5,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,15,0.9,0.0,0.0,0,1,18.0,18.0,17.0,17.0,0.0,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,16,0.9,1.0,0.0,0,0,19.5,19.0,18.0,18.0,0.0,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,17,0.9,0.0,0.0,1,0,20.5,20.0,19.5,19.0,0.5,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,18,0.9,0.0,1.0,0,0,21.5,21.5,20.5,20.0,0.5,0.0,19.0,Male,33-37,Poland,2.0
P0293,G0164,19,0.9,1.0,0.0,0,1,23.0,22.5,21.5,21.5,0.0,1.0,19.0,Male,33-37,Poland,2.0
P0294,G0058,1,0.9,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,12.0,Male,18-22,Poland,3.0
P0294,G0058,2,0.9,1.0,0.0,1,1,3.0,2.5,1.5,1.5,0.0,0.0,12.0,Male,18-22,Poland,3.0
P0294,G0058,3,0.9,0.0,0.0,1,0,4.0,3.5,3.0,2.5,0.5,0.0,12.0,Male,18-22,Poland,3.0
P0294,G0058,4,0.9,0.0,1.0,0,0,5.0,5.0,4.0,3.5,0.5,0.0,12.0,Male,18-22,Poland,3.0
P0294,G0058,5,0.9,1.0,0.0,0,1,6.5,6.0,5.0,5.0,0.0,0.0,12.0,Male,18-22,Poland,3.0
P0294,G0058,6,0.9,0.0,0.0,1,0,7.5,7.0,6.5,6.0,0.5,0.0,12.0,Male,18-22,Poland,3.0
P0294,G0058,7,0.9,0.0,1.0,0,0,8.5,8.5,7.5,7.0,0.5,0.0,12.0,Male,18-22,Poland,3.0
P0294,G0058,8,0.9,1.0,1.0,0,1,10.0,10.0,8.5,8.5,0.0,0.0,12.0,Male,18-22,Poland,3.0
P0294,G0058,9,0.9,1.0,0.0,1,1,11.5,11.0,10.0,10.0,0.0,0.0,12.0,Male,18-22,Poland,3.0
P0294,G0058,10,0.9,0.0,0.0,1,0,12.5,12.0,11.5,11.0,0.5,0.0,12.0,Male,18-22,Poland,3.0
P0294,G0058,11,0.9,0.0,1.0,0,0,13.5,13.5,12.5,12.0,0.5,0.0,12.0,Male,18-22,Poland,3.0
P0294,G0058,12,0.9,1.0,0.0,0,1,15.0,14.5,13.5,13.5,0.0,1.0,12.0,Male,18-22,Poland,3.0
P0295,G0129,1,0.1,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,6.0,Male,18-22,South Africa,5.0
P0295,G0129,2,0.1,0.0,1.0,1,0,2.5,2.5,1.5,1.0,0.5,0.0,6.0,Male,18-22,South Africa,5.0
P0295,G0129,3,0.1,1.0,1.0,0,1,4.0,4.0,2.5,2.5,0.0,0.0,6.0,Male,18-22,South Africa,5.0
P0295,G0129,4,0.1,0.0,0.0,1,1,5.0,5.0,4.0,4.0,0.0,0.0,6.0,Male,18-22,South Africa,5.0
P0295,G0129,5,0.1,1.0,1.0,0,0,6.5,6.5,5.0,5.0,0.0,0.0,6.0,Male,18-22,South Africa,5.0
P0295,G0129,6,0.1,0.0,1.0,1,1,7.5,8.0,6.5,6.5,0.0,0.0,6.0,Male,18-22,South Africa,5.0
P0296,G0138,1,0.6,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,8.0,Female,43-47,Other,5.0
P0296,G0138,2,0.6,1.0,1.0,1,0,3.0,2.5,1.5,1.0,0.5,0.0,8.0,Female,43-47,Other,5.0
