mutation_rule,beta,mutation,population_size,max_private_risk,chains,samples_per_chain,seeds,frequency_AS_mean,frequency_AS_min,frequency_AS_max,frequency_AS_between_chain_range,frequency_AU_mean,frequency_AU_min,frequency_AU_max,frequency_AU_between_chain_range,frequency_CS_mean,frequency_CS_min,frequency_CS_max,frequency_CS_between_chain_range,frequency_CAS_mean,frequency_CAS_min,frequency_CAS_max,frequency_CAS_between_chain_range,unsafe_frequency_mean,unsafe_frequency_min,unsafe_frequency_max,unsafe_frequency_between_chain_range,unsafe_frequency_between_chain_sd,unsafe_frequency_between_chain_sem,max_strategy_between_chain_range,accepted_moves_mean,shape_low_risk_near_total,shape_monotone_decline,shape_medium_is_middling,shape_high_is_low_but_nonzero,shape_matches_llm_pattern,profile_mixing_suspect,shape_matches_llm_pattern_well_mixed,mixing_suspect,is_published_main_reference
beta_over_Z,0.3,0.003,100,0.9,4,4000,1060183|1060184|1060185|1060186,0.06217437499999998,0.04990750000000005,0.07064749999999966,0.020739999999999606,0.0009649999999999915,0.0008724999999999931,0.0010524999999999903,0.00017999999999999722,0.9333018749999835,0.9249399999999822,0.9466274999999814,0.021687499999999194,0.0035587499999999795,0.0025349999999999782,0.0041399999999999874,0.0016050000000000092,0.004754010962049355,0.003900393380873373,0.0053352055777934355,0.0014348121969200624,0.0006542763891467135,0.00032713819457335676,0.021687499999999194,28132.25,True,False,False,False,False,False,False,False,False
beta_over_Z,1.0,0.01,100,0.1,4,4000,1263124|1263125|1263126|1263127,0.003406874999999942,0.003362499999999942,0.0034674999999999424,0.00010500000000000049,0.8870124999999869,0.8656299999999895,0.9180574999999856,0.052427499999996185,0.003370624999999944,0.0032524999999999464,0.0036349999999999378,0.00038249999999999135,0.1062099999999987,0.07526749999999957,0.12770999999999844,0.052442499999998865,0.9955271863143178,0.9954264471629619,0.9957221074086443,0.00029566024568239424,0.00013440077968218062,6.720038984109031e-05,0.052442499999998865,47291.0,True,False,False,False,False,False,False,False,False
beta_over_Z,1.0,0.01,100,0.6,4,4000,1227598|1227599|1227600|1227601,0.003338749999999944,0.0032899999999999444,0.003394999999999943,0.00010499999999999876,0.03563187500000025,0.029802500000000266,0.04211000000000018,0.012307499999999916,0.0060993750000000735,0.005640000000000041,0.0065250000000001,0.0008850000000000594,0.9549299999999764,0.9484124999999747,0.9608324999999779,0.012420000000003206,0.9879274820343542,0.9873861719474899,0.9883664509515514,0.0009802790040615017,0.0004052594954536142,0.0002026297477268071,0.012420000000003206,25086.5,True,False,False,False,False,False,False,False,False
beta_over_Z,1.0,0.01,100,0.9,4,4000,1769871|1769872|1769873|1769874,0.069649375,0.05951500000000022,0.07702749999999979,0.01751249999999957,0.003212499999999946,0.003129999999999947,0.0033174999999999438,0.0001874999999999967,0.9231162499999874,0.9151849999999936,0.9333824999999834,0.018197499999989764,0.004021874999999952,0.003659999999999943,0.00446999999999999,0.0008100000000000468,0.009490661745564094,0.009286816265328195,0.010011830865910778,0.0007250146005825832,0.000348791518734164,0.000174395759367082,0.018197499999989764,38229.75,True,False,False,False,False,False,False,False,False
beta_over_Z,2.0,0.02,100,0.1,4,4000,1001676|1001677|1001678|1001679,0.006698750000000143,0.0065750000000001285,0.00682500000000015,0.0002500000000000219,0.9292718749999862,0.9264324999999856,0.9337099999999845,0.007277499999998938,0.00672062500000014,0.006282500000000101,0.007025000000000161,0.00074250000000006,0.05730875000000035,0.0528075000000003,0.05971750000000042,0.006910000000000124,0.9917087217738774,0.9914736785928668,0.9918599808980212,0.00038630230515435127,0.00017556985938915073,8.778492969457536e-05,0.007277499999998938,41891.5,True,False,False,False,False,False,False,False,True
beta_over_Z,2.0,0.02,100,0.6,4,4000,1614430|1614431|1614432|1614433,0.00668125000000014,0.006357500000000121,0.00692000000000016,0.0005625000000000395,0.021415000000000305,0.020295000000000278,0.022672500000000324,0.0023775000000000462,0.007952500000000187,0.007622500000000184,0.008097500000000188,0.00047500000000000406,0.963951249999973,0.9626799999999734,0.9647799999999724,0.0020999999999989916,0.9798804194272634,0.9794608253653424,0.980369766971659,0.0009089416063166045,0.0003793943890854463,0.00018969719454272314,0.0023775000000000462,27013.0,True,False,False,False,False,False,False,False,True
beta_over_Z,2.0,0.02,100,0.9,4,4000,1411232|1411233|1411234|1411235,0.04668875000000037,0.04502000000000041,0.04915250000000037,0.004132499999999963,0.006679375000000134,0.006432500000000105,0.006847500000000142,0.00041500000000003687,0.9398218749999829,0.9376549999999831,0.9414449999999831,0.00378999999999996,0.006810000000000151,0.0064900000000001346,0.00710000000000017,0.0006100000000000359,0.01870601345071246,0.018429625939399705,0.019053046802065612,0.000623420862665907,0.00028303326756224696,0.00014151663378112348,0.004132499999999963,37411.25,True,False,False,False,False,False,False,False,True
beta_over_Z,3.0,0.03,100,0.1,4,4000,1929610|1929611|1929612|1929613,0.010075000000000124,0.00986000000000014,0.010507500000000091,0.0006474999999999519,0.9366712499999885,0.9343374999999884,0.9375774999999873,0.0032399999999989104,0.01014437500000013,0.009925000000000156,0.010457500000000152,0.0005324999999999965,0.04310937500000044,0.04212250000000033,0.04571750000000039,0.0035950000000000565,0.9877162693610754,0.9873125707166394,0.9878950734004589,0.0005825026838195413,0.0002709489810220929,0.00013547449051104645,0.0035950000000000565,43836.25,True,False,False,False,False,False,False,False,False
beta_over_Z,3.0,0.03,100,0.6,4,4000,1342942|1342943|1342944|1342945,0.009991875000000129,0.009700000000000111,0.010537500000000147,0.0008375000000000361,0.01895500000000024,0.018287500000000224,0.020192500000000266,0.001905000000000042,0.010642500000000122,0.010460000000000146,0.010775000000000123,0.00031499999999997676,0.9604106249999765,0.9596474999999793,0.9613349999999766,0.0016874999999972884,0.9711717254057571,0.9701025825511143,0.97190155018447,0.0017989676333557414,0.0007914707886385893,0.00039573539431929464,0.001905000000000042,33909.5,True,False,False,False,False,False,False,False,False
beta_over_Z,3.0,0.03,100,0.9,4,4000,1788616|1788617|1788618|1788619,0.03363625000000034,0.032982500000000275,0.035102500000000314,0.0021200000000000385,0.010013750000000142,0.00975000000000015,0.01022250000000015,0.0004725000000000007,0.9458856249999849,0.944119999999983,0.9467949999999851,0.0026750000000020924,0.010464375000000116,0.010057500000000136,0.010837500000000083,0.0007799999999999474,0.02845527036115639,0.027921704792725783,0.02890492347421742,0.0009832186814916384,0.0004505112508352669,0.00022525562541763345,0.0026750000000020924,40099.5,True,False,False,False,False,False,False,False,False
beta_over_Z,10.0,0.1,100,0.1,4,4000,1842675|1842676|1842677|1842678,0.033613750000000484,0.03281500000000052,0.034017500000000464,0.0012024999999999467,0.8900575000000015,0.8892825000000038,0.8913825000000003,0.002099999999996549,0.03577500000000055,0.03523000000000052,0.03602500000000062,0.0007950000000001012,0.0405537500000006,0.04014500000000063,0.040917500000000585,0.0007724999999999538,0.9570690964496065,0.9565964078500307,0.9580560057934766,0.0014595979434458561,0.000669095251359579,0.0003345476256797895,0.002099999999996549,95837.25,True,True,False,False,False,False,False,False,False
beta_over_Z,10.0,0.1,100,0.6,4,4000,1049262|1049263|1049264|1049265,0.0329993750000005,0.03251750000000043,0.03351250000000055,0.0009950000000001208,0.03749062500000055,0.036915000000000656,0.03772250000000056,0.0008074999999999055,0.035958750000000525,0.035417500000000456,0.03698500000000051,0.001567500000000055,0.8935512500000018,0.8925875000000006,0.8939125000000044,0.0013250000000037954,0.9066372266945443,0.9047516629983001,0.9075965073361655,0.00284484433786536,0.0012816789552999948,0.0006408394776499974,0.001567500000000055,94484.0,True,True,False,False,False,False,False,False,False
beta_over_Z,10.0,0.1,100,0.9,4,4000,1929148|1929149|1929150|1929151,0.03847187500000056,0.03785750000000061,0.039402500000000576,0.001544999999999963,0.03307562500000048,0.03284000000000052,0.033420000000000505,0.0005799999999999833,0.8932587500000033,0.892850000000003,0.8938350000000046,0.000985000000001568,0.03519375000000051,0.0347550000000005,0.035572500000000506,0.0008175000000000057,0.09274188023508938,0.09210890485514252,0.0930850984070884,0.0009761935519458781,0.00045805117506394826,0.00022902558753197413,0.001544999999999963,94525.0,True,True,False,False,False,False,False,False,False
fixed_0p05,0.001,0.05,100,0.1,4,4000,1979668|1979669|1979670|1979671,0.2046543750000002,0.19693000000000013,0.20755749999999987,0.010627499999999734,0.2953118749999999,0.2877800000000003,0.3045399999999998,0.016759999999999498,0.21483562500000009,0.20662250000000007,0.22030249999999996,0.013679999999999887,0.285198125,0.27064499999999975,0.2952725000000011,0.024627500000001357,0.5837722613438698,0.5746651963999433,0.5926553585540091,0.017990162154065792,0.007370120395234289,0.0036850601976171444,0.024627500000001357,190765.0,False,False,True,True,False,False,False,False,False
fixed_0p05,0.001,0.05,100,0.6,4,4000,1866876|1866877|1866878|1866879,0.23228375000000018,0.22257500000000083,0.24224499999999954,0.019669999999998716,0.24205624999999992,0.23084249999999984,0.24985249999999962,0.019009999999999777,0.24745687500000052,0.24591000000000063,0.24907,0.0031599999999993855,0.2782031250000002,0.27151750000000013,0.28463500000000014,0.013117500000000004,0.51567645693017,0.5058613382465593,0.5291509299735604,0.02328959172700107,0.011275256018164658,0.005637628009082329,0.019669999999998716,191378.5,False,False,True,True,False,False,False,False,False
fixed_0p05,0.001,0.05,100,0.9,4,4000,1261426|1261427|1261428|1261429,0.2515737500000005,0.23348000000000046,0.2644725,0.030992499999999534,0.21992,0.2123599999999998,0.22818749999999993,0.015827500000000133,0.26387062500000036,0.2563850000000004,0.27284749999999997,0.016462499999999547,0.26463562500000015,0.25032000000000015,0.2756300000000008,0.025310000000000665,0.47773752684585835,0.4558730688696456,0.49637962939531427,0.040506560525668645,0.016779629567345557,0.008389814783672778,0.030992499999999534,191173.5,False,False,True,True,False,False,False,False,False
fixed_0p05,0.003,0.05,100,0.1,4,4000,1158713|1158714|1158715|1158716,0.1427168749999998,0.13163249999999949,0.15146750000000017,0.019835000000000685,0.3660606250000006,0.33955750000000123,0.39272250000000025,0.05316499999999902,0.16835062500000011,0.16533500000000065,0.17199750000000033,0.0066624999999996826,0.3228718749999999,0.30562250000000063,0.3532999999999993,0.04767749999999865,0.7003280368207395,0.6896090314542179,0.7202249275459658,0.030615896091747863,0.01365252514330562,0.00682626257165281,0.05316499999999902,182529.25,False,True,True,True,False,False,False,False,False
fixed_0p05,0.003,0.05,100,0.6,4,4000,1372159|1372160|1372161|1372162,0.2048506249999999,0.19917999999999927,0.2160275000000004,0.016847500000001125,0.23178312500000042,0.22394750000000052,0.2369525,0.01300499999999949,0.24650562500000042,0.23167250000000061,0.2553900000000011,0.023717500000000502,0.31686062500000045,0.3011499999999999,0.3321950000000008,0.031045000000000877,0.5415708650749385,0.5259537353080589,0.5588658601036378,0.03291212479557892,0.013716077842619917,0.006858038921309958,0.031045000000000877,189316.5,False,True,True,True,False,False,False,False,False
fixed_0p05,0.003,0.05,100,0.9,4,4000,1641706|1641707|1641708|1641709,0.24379125000000026,0.23844499999999993,0.25670000000000015,0.018255000000000215,0.1686462500000002,0.1626700000000002,0.17345999999999936,0.010789999999999161,0.3007650000000005,0.2964375000000004,0.30962250000000024,0.013184999999999836,0.2867975000000006,0.2802650000000003,0.2958225000000009,0.015557500000000557,0.4391506075023712,0.4248903981780115,0.4478025301211306,0.022912131943119085,0.010761262665368898,0.005380631332684449,0.018255000000000215,188969.5,False,True,True,True,False,False,False,False,False
fixed_0p05,0.01,0.05,100,0.1,4,4000,1179110|1179111|1179112|1179113,0.05963062500000067,0.0582175000000007,0.060912500000000654,0.0026949999999999544,0.4739887499999993,0.4623149999999986,0.479452499999998,0.017137499999999417,0.07879187500000022,0.07558500000000046,0.08203750000000014,0.006452499999999681,0.38758875000000104,0.38405000000000067,0.3952225000000005,0.011172499999999808,0.8733404856015274,0.8691778784747942,0.8764713078792213,0.007293429404427121,0.0030385167300379322,0.0015192583650189661,0.017137499999999417,160431.0,True,True,True,True,True,False,True,False,False
fixed_0p05,0.01,0.05,100,0.6,4,4000,1608456|1608457|1608458|1608459,0.13207749999999985,0.12989999999999996,0.13388999999999995,0.0039899999999999936,0.2194781250000001,0.21208249999999976,0.23138499999999973,0.019302499999999972,0.21953062500000003,0.21278500000000058,0.22571250000000018,0.012927499999999592,0.42891375000000026,0.4173150000000007,0.4373124999999998,0.019997499999999113,0.6394079934034891,0.6347316004683949,0.6433091877587277,0.008577587290332755,0.003582004133136795,0.0017910020665683976,0.019997499999999113,181123.0,True,True,True,True,True,False,True,False,False
fixed_0p05,0.01,0.05,100,0.9,4,4000,1810045|1810046|1810047|1810048,0.22458125000000032,0.21880750000000143,0.23110750000000008,0.012299999999998645,0.08960499999999985,0.08276999999999997,0.09410500000000004,0.011335000000000067,0.36146187500000093,0.3470100000000017,0.36813000000000007,0.021119999999998362,0.3243518750000009,0.31839500000000115,0.3365100000000002,0.01811499999999905,0.37995197798719077,0.36508721195692745,0.38751004390711014,0.022422831950182687,0.010336775818363722,0.005168387909181861,0.021119999999998362,181544.25,True,True,True,True,True,False,True,False,False
fixed_0p05,0.03,0.05,100,0.1,4,4000,1035839|1035840|1035841|1035842,0.024655000000000458,0.024025000000000445,0.0256625000000005,0.0016375000000000556,0.5236231249999999,0.5009249999999991,0.5450574999999988,0.044132499999999686,0.03281562500000045,0.03204250000000047,0.033652500000000425,0.0016099999999999517,0.4189062499999999,0.39658500000000063,0.4413975000000003,0.044812499999999644,0.9482312529627954,0.9476500141751301,0.9494711812432043,0.0018211670680742253,0.0008355505231295955,0.00041777526156479777,0.044812499999999644,142642.0,True,True,True,True,True,False,True,False,False
fixed_0p05,0.03,0.05,100,0.6,4,4000,1709773|1709774|1709775|1709776,0.05991062500000083,0.057690000000000886,0.061885000000000794,0.004194999999999907,0.1681587499999998,0.1631225000000003,0.17770750000000018,0.014584999999999876,0.17729875000000023,0.16711249999999994,0.1900425000000004,0.02293000000000045,0.5946318749999988,0.5863999999999991,0.601377499999998,0.014977499999998867,0.7556381024283562,0.7441971556685546,0.7683218133178848,0.02412465764933025,0.011181428727155666,0.005590714363577833,0.02293000000000045,156524.75,True,True,True,True,True,False,True,False,False
fixed_0p05,0.03,0.05,100,0.9,4,4000,996326|996327|996328|996329,0.1885443750000003,0.18322000000000063,0.1911525000000005,0.00793249999999987,0.03271375000000039,0.031545000000000316,0.03389750000000042,0.0023525000000001045,0.5423049999999996,0.5364524999999998,0.5485524999999991,0.012099999999999334,0.23643687499999994,0.22998500000000055,0.23980250000000003,0.00981749999999948,0.24461968192943376,0.23765144015772627,0.24872090216315385,0.011069462005427577,0.004814222239070617,0.0024071111195353087,0.012099999999999334,160132.75,True,True,True,True,True,False,True,False,False
fixed_0p05,0.1,0.05,100,0.1,4,4000,1673626|1673627|1673628|1673629,0.01698250000000025,0.01648750000000022,0.017785000000000325,0.0012975000000001041,0.5756362499999997,0.5633825000000009,0.5898549999999992,0.026472499999998345,0.01788437500000025,0.017540000000000222,0.01803500000000029,0.0004950000000000683,0.38949687500000046,0.3756225000000006,0.4024749999999989,0.026852499999998336,0.9683871672390215,0.9672613676443965,0.9694138375295599,0.0021524698851633772,0.0008902663093305529,0.00044513315466527647,0.026852499999998336,135969.5,True,True,False,True,False,False,False,False,False
fixed_0p05,0.1,0.05,100,0.6,4,4000,1798322|1798323|1798324|1798325,0.02267562500000042,0.02215000000000043,0.023215000000000464,0.0010650000000000347,0.13281749999999987,0.12865249999999978,0.1429224999999996,0.01426999999999981,0.0988774999999999,0.09518999999999987,0.10349749999999988,0.00830750000000001,0.7456293749999992,0.7394474999999968,0.7521100000000016,0.012662500000004795,0.8735580582858973,0.8683943271603277,0.8778682099744367,0.009473882814108991,0.004633835777602923,0.0023169178888014616,0.01426999999999981,120422.5,True,True,False,True,False,False,False,False,False
fixed_0p05,0.1,0.05,100,0.9,4,4000,1074749|1074750|1074751|1074752,0.1613712500000006,0.1586500000000009,0.1638675000000004,0.0052174999999994864,0.017150000000000255,0.016732500000000258,0.017580000000000248,0.0008474999999999906,0.7218418749999995,0.7180475000000004,0.7284799999999978,0.010432499999997402,0.09963687499999971,0.09578999999999967,0.10236999999999971,0.006580000000000044,0.11226722759929836,0.10909716786290419,0.11366945251861063,0.004572284655706443,0.0021332623301155177,0.0010666311650577589,0.010432499999997402,125199.0,True,True,False,True,False,False,False,False,False
fixed_0p05,0.3,0.05,100,0.1,4,4000,1035410|1035411|1035412|1035413,0.016480625000000235,0.01625000000000023,0.01670750000000024,0.00045750000000001,0.7159199999999999,0.6832549999999993,0.7320399999999982,0.04878499999999897,0.016986250000000255,0.016555000000000243,0.01724000000000028,0.0006850000000000363,0.2506131249999999,0.23420750000000023,0.2834824999999995,0.04927499999999929,0.9735656322026425,0.9725353661486301,0.9739820764568595,0.0014467103082294042,0.0006896713081558585,0.00034483565407792923,0.04927499999999929,117485.5,True,True,False,False,False,False,False,False,False
fixed_0p05,0.3,0.05,100,0.6,4,4000,1665912|1665913|1665914|1665915,0.016910000000000234,0.01661500000000025,0.017492500000000206,0.0008774999999999547,0.0759431250000002,0.07170750000000042,0.08071750000000011,0.009009999999999685,0.05015187500000063,0.04884000000000054,0.05111250000000072,0.002272500000000177,0.8569950000000007,0.8538274999999976,0.8602725000000023,0.006445000000004697,0.9232431922047843,0.9216560591106798,0.9252102228998702,0.003554163789190379,0.0015456891173922388,0.0007728445586961194,0.009009999999999685,84970.75,True,True,False,False,False,False,False,False,False
fixed_0p05,0.3,0.05,100,0.9,4,4000,1588654|1588655|1588656|1588657,0.1377268750000001,0.13557249999999985,0.1397400000000004,0.004167500000000546,0.016715000000000244,0.01624500000000021,0.01708750000000028,0.0008425000000000689,0.8093156250000002,0.8060074999999992,0.8130050000000009,0.006997500000001655,0.03624250000000043,0.03472250000000042,0.03742500000000038,0.002702499999999962,0.059746135402959206,0.05855709944367101,0.060869799943274606,0.0023127004996035955,0.0010099980597896266,0.0005049990298948133,0.006997500000001655,99520.25,True,True,False,False,False,False,False,False,False
fixed_0p05,1.0,0.05,100,0.1,4,4000,1420794|1420795|1420796|1420797,0.01657812500000021,0.016340000000000226,0.017037500000000233,0.0006975000000000071,0.8601581250000017,0.8556600000000038,0.8639075000000003,0.008247499999996522,0.017225000000000268,0.016612500000000203,0.017657500000000305,0.0010450000000001014,0.10603874999999988,0.10139750000000004,0.11093999999999986,0.009542499999999815,0.9776305594260521,0.9771684340215951,0.9778675007971875,0.000699066775592394,0.00031377666286364205,0.00015688833143182103,0.009542499999999815,81753.25,True,False,False,False,False,False,False,False,False
fixed_0p05,1.0,0.05,100,0.6,4,4000,1798347|1798348|1798349|1798350,0.01686750000000025,0.016687500000000206,0.017055000000000282,0.0003675000000000761,0.0371318750000005,0.03646250000000053,0.03812750000000052,0.0016649999999999929,0.023505625000000432,0.023175000000000466,0.023870000000000446,0.0006949999999999804,0.9224949999999957,0.9213149999999966,0.9232624999999964,0.0019474999999998799,0.9467732854172379,0.9462135871659244,0.9473685272710337,0.0011549401051093033,0.000472701247471277,0.0002363506237356385,0.0019474999999998799,59795.75,True,False,False,False,False,False,False,False,False
fixed_0p05,1.0,0.05,100,0.9,4,4000,1266081|1266082|1266083|1266084,0.08406437499999994,0.08079499999999996,0.08735499999999978,0.006559999999999816,0.01665375000000022,0.016042500000000192,0.017182500000000236,0.0011400000000000438,0.8816306250000003,0.8778024999999985,0.8852375000000008,0.007435000000002301,0.01765125000000028,0.017422500000000278,0.018007500000000263,0.0005849999999999848,0.045788070287381986,0.04500606676386039,0.04661655399605655,0.0016104872321961589,0.0006921312850100796,0.0003460656425050398,0.007435000000002301,75350.5,True,False,False,False,False,False,False,False,False
fixed_0p05,2.0,0.05,100,0.1,4,4000,1166230|1166231|1166232|1166233,0.016815000000000257,0.016555000000000243,0.017255000000000298,0.0007000000000000547,0.9051987499999969,0.9022674999999966,0.9074474999999987,0.005180000000002183,0.017045625000000265,0.016522500000000252,0.017507500000000245,0.0009849999999999928,0.06094062500000064,0.05847500000000067,0.06465500000000057,0.006179999999999901,0.9787361449532488,0.9781970995971087,0.97905376725161,0.0008566676545013197,0.00037489400117898147,0.00018744700058949073,0.006179999999999901,66281.25,True,False,False,False,False,False,False,False,False
fixed_0p05,2.0,0.05,100,0.6,4,4000,1611361|1611362|1611363|1611364,0.01685812500000027,0.016745000000000263,0.017085000000000322,0.000340000000000059,0.026147500000000434,0.025842500000000494,0.026367500000000446,0.0005249999999999526,0.018892500000000326,0.01860750000000032,0.019282500000000393,0.0006750000000000714,0.9381018749999889,0.9378424999999894,0.9383424999999888,0.0004999999999993898,0.950897280269928,0.9507181057247185,0.9511790231572894,0.00046091743257092865,0.00020519019812556823,0.00010259509906278412,0.0006750000000000714,53271.0,True,False,False,False,False,False,False,False,False
fixed_0p05,2.0,0.05,100,0.9,4,4000,1250633|1250634|1250635|1250636,0.04909250000000062,0.04843250000000076,0.049537500000000546,0.0011049999999997867,0.016569375000000233,0.016285000000000247,0.016762500000000232,0.0004774999999999849,0.9173168749999969,0.9164299999999974,0.9183649999999968,0.001934999999999354,0.01702125000000025,0.01643250000000019,0.017420000000000352,0.0009875000000001619,0.04614510491909242,0.04555566116491829,0.046767644463731786,0.0012119832988134946,0.0006294591438595504,0.0003147295719297752,0.001934999999999354,61726.25,True,False,False,False,False,False,False,False,False
fixed_0p05,3.0,0.05,100,0.1,4,4000,1874872|1874873|1874874|1874875,0.016697500000000236,0.016565000000000222,0.016770000000000278,0.00020500000000005583,0.920903749999995,0.9191799999999953,0.9237049999999944,0.004524999999999113,0.016931250000000234,0.01662000000000022,0.01756500000000025,0.0009450000000000292,0.04546750000000052,0.042042500000000524,0.04724750000000044,0.005204999999999918,0.9793081593883245,0.979211605270371,0.9795034348899302,0.00029182961955920295,0.00013295531322515006,6.647765661257503e-05,0.005204999999999918,60419.5,True,False,False,False,False,False,False,False,False
fixed_0p05,3.0,0.05,100,0.6,4,4000,1946012|1946013|1946014|1946015,0.016773750000000243,0.016417500000000224,0.016987500000000228,0.0005700000000000045,0.023131875000000426,0.02284250000000042,0.023315000000000405,0.00047249999999998335,0.017632500000000287,0.017380000000000284,0.017977500000000306,0.0005975000000000216,0.9424618749999873,0.9422949999999864,0.942742499999986,0.000447499999999601,0.9521875899982306,0.9516616146811923,0.9529502195269651,0.0012886048457728672,0.0005439406276688143,0.00027197031383440715,0.0005975000000000216,51175.0,True,False,False,False,False,False,False,False,False
fixed_0p05,3.0,0.05,100,0.9,4,4000,1393482|1393483|1393484|1393485,0.03625500000000047,0.03553000000000045,0.0371325000000005,0.0016025000000000483,0.016591875000000224,0.01615750000000018,0.017022500000000287,0.0008650000000001087,0.9302224999999917,0.9295649999999922,0.9312449999999927,0.001680000000000459,0.01693062500000025,0.016627500000000187,0.017120000000000263,0.0004925000000000762,0.046457864196606566,0.04584001820363477,0.047277854117468404,0.0014378359138336322,0.0006664778070097368,0.0003332389035048684,0.001680000000000459,56445.75,True,False,False,False,False,False,False,False,False
fixed_0p05,10.0,0.05,100,0.1,4,4000,1177770|1177771|1177772|1177773,0.016420000000000205,0.016222500000000174,0.016817500000000252,0.0005950000000000781,0.940820624999988,0.9405149999999882,0.9411149999999879,0.0005999999999997119,0.01728812500000027,0.01688000000000022,0.017502500000000285,0.000622500000000064,0.02547125000000047,0.025105000000000467,0.025787500000000484,0.0006825000000000164,0.9800860370240851,0.9797500075785646,0.9802514234138161,0.0005014158352515397,0.0002278646856858272,0.0001139323428429136,0.0006825000000000164,51892.0,True,False,False,False,False,False,False,False,False
fixed_0p05,10.0,0.05,100,0.6,4,4000,1492195|1492196|1492197|1492198,0.016529375000000263,0.01647000000000026,0.016642500000000258,0.00017249999999999904,0.019228125000000332,0.018745000000000282,0.01952750000000032,0.0007825000000000366,0.01730937500000025,0.01709000000000029,0.017612500000000208,0.0005224999999999189,0.9469331249999853,0.9465774999999848,0.9476274999999846,0.0010499999999998844,0.952848754917092,0.9523551138258324,0.9531698059100493,0.000814692084216917,0.00035641990244194714,0.00017820995122097357,0.0010499999999998844,49339.25,True,False,False,False,False,False,False,False,False
fixed_0p05,10.0,0.05,100,0.9,4,4000,1285929|1285930|1285931|1285932,0.02095437500000036,0.020417500000000376,0.021482500000000335,0.0010649999999999583,0.016766875000000257,0.01662000000000024,0.016940000000000243,0.0003200000000000043,0.9451131249999852,0.9447474999999875,0.9459424999999854,0.0011949999999978367,0.017165625000000267,0.01695000000000022,0.017625000000000293,0.0006750000000000748,0.047396522499904246,0.04701094935659297,0.048167750030950716,0.0011568006743577497,0.0005226145494418883,0.00026130727472094414,0.0011949999999978367,50116.0,True,False,False,False,False,False,False,False,False
