model,max_private_risk,persona_condition,prompt_version,protocol_signature,run_phase,run_status,parameter_point,beta,mu,nominal_mu,mutation_regime,Z,n_players,observed_median_phi_U,observed_mean_phi_U,predicted_phi_U,difference
gpt-5-nano,0.9,R1-R5,ai-race-fairgame-v3,f1e253d8fb164767a13e1e0dfc09e99d1ba68fd9952ce60cfc53df0a6a108790,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.2727272727272727,0.34999021811521813,0.06392921881136628,0.20879805391590645
gpt-5-nano,0.9,R1-R6,ai-race-fairgame-v3,578aed3e5e391ad7e0d1df7dece1d043f7c9bd2727310bca65229822b65c0c5b,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.20555555555555555,0.28789620102120106,0.009708735903000856,0.19584681965255468
gpt-5-nano,0.9,R1-R6,ai-race-fairgame-v3,578aed3e5e391ad7e0d1df7dece1d043f7c9bd2727310bca65229822b65c0c5b,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.20555555555555555,0.28789620102120106,0.06392921881136628,0.14162633674418929
gpt-5-nano,0.9,R2-R1,ai-race-fairgame-v3,afa635149ba0e41a8c13160ef18de15979eddad138c4736033dabdcddadd76da,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.003125,0.009708735903000856,-0.009708735903000856
gpt-5-nano,0.9,R2-R1,ai-race-fairgame-v3,afa635149ba0e41a8c13160ef18de15979eddad138c4736033dabdcddadd76da,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.003125,0.06392921881136628,-0.06392921881136628
gpt-5-nano,0.9,R2-R2,ai-race-fairgame-v3,20fc9d5dc05dab2641d82e87fd797bfde3bd8a0f26c925c84ad65f7580cf216a,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.007142857142857143,0.009708735903000856,-0.009708735903000856
gpt-5-nano,0.9,R2-R2,ai-race-fairgame-v3,20fc9d5dc05dab2641d82e87fd797bfde3bd8a0f26c925c84ad65f7580cf216a,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.007142857142857143,0.06392921881136628,-0.06392921881136628
gpt-5-nano,0.9,R2-R3,ai-race-fairgame-v3,c3c3880229a504030b53b75b4a709ff3e6338493197e88215632c8098490ae8a,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.1007020757020757,0.009708735903000856,-0.009708735903000856
gpt-5-nano,0.9,R2-R3,ai-race-fairgame-v3,c3c3880229a504030b53b75b4a709ff3e6338493197e88215632c8098490ae8a,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.1007020757020757,0.06392921881136628,-0.06392921881136628
gpt-5-nano,0.9,R2-R4,ai-race-fairgame-v3,eb3fc01948afc39a0bdb7d8505f0fc8cf8c0faa405d5e01e06786000810cf63e,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.27142857142857146,0.30237221112221113,0.009708735903000856,0.2617198355255706
gpt-5-nano,0.9,R2-R4,ai-race-fairgame-v3,eb3fc01948afc39a0bdb7d8505f0fc8cf8c0faa405d5e01e06786000810cf63e,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.27142857142857146,0.30237221112221113,0.06392921881136628,0.2074993526172052
gpt-5-nano,0.9,R2-R5,ai-race-fairgame-v3,5d5e4f80e4411da94cc030534db4e5a4cc712cc6e0240ff52e47f17c7ae39036,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.17410714285714285,0.27024433899433903,0.009708735903000856,0.16439840695414198
gpt-5-nano,0.9,R2-R5,ai-race-fairgame-v3,5d5e4f80e4411da94cc030534db4e5a4cc712cc6e0240ff52e47f17c7ae39036,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.17410714285714285,0.27024433899433903,0.06392921881136628,0.11017792404577657
gpt-5-nano,0.9,R2-R6,ai-race-fairgame-v3,6fddd011d29c0ee6b3b9adac863d71167c141100ac6a59ecb6672ddf3aea488b,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.3055555555555556,0.302969252969253,0.009708735903000856,0.2958468196525547
gpt-5-nano,0.9,R2-R6,ai-race-fairgame-v3,6fddd011d29c0ee6b3b9adac863d71167c141100ac6a59ecb6672ddf3aea488b,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.3055555555555556,0.302969252969253,0.06392921881136628,0.24162633674418932
gpt-5-nano,0.9,R3-R1,ai-race-fairgame-v3,5fb0408188b461c4d41c167266c63d73f72355d97246d15fb7b2c792b3bed518,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.0668452380952381,0.009708735903000856,-0.009708735903000856
gpt-5-nano,0.9,R3-R1,ai-race-fairgame-v3,5fb0408188b461c4d41c167266c63d73f72355d97246d15fb7b2c792b3bed518,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.0668452380952381,0.06392921881136628,-0.06392921881136628
gpt-5-nano,0.9,R3-R2,ai-race-fairgame-v3,5544079c8b2c6f8cd9c2b6f4ab10b7606034b1b75eea1acaf0c9d8dab93b7f03,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.06587072649572649,0.009708735903000856,-0.009708735903000856
gpt-5-nano,0.9,R3-R2,ai-race-fairgame-v3,5544079c8b2c6f8cd9c2b6f4ab10b7606034b1b75eea1acaf0c9d8dab93b7f03,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.06587072649572649,0.06392921881136628,-0.06392921881136628
gpt-5-nano,0.9,R3-R3,ai-race-fairgame-v3,a39695ae5f4da7bb6d8a5fa790e310edb62647bc0e42c1b8fcd16cdf62ef49fd,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.13392857142857142,0.14515012765012764,0.009708735903000856,0.12421983552557057
gpt-5-nano,0.9,R3-R3,ai-race-fairgame-v3,a39695ae5f4da7bb6d8a5fa790e310edb62647bc0e42c1b8fcd16cdf62ef49fd,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.13392857142857142,0.14515012765012764,0.06392921881136628,0.06999935261720515
gpt-5-nano,0.9,R3-R4,ai-race-fairgame-v3,762fd623bba3bee2e043aff8722a1bbfaed5bbfc6c05780fcc4c61ef3f9561d0,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.25,0.35184946997447,0.009708735903000856,0.24029126409699914
gpt-5-nano,0.9,R3-R4,ai-race-fairgame-v3,762fd623bba3bee2e043aff8722a1bbfaed5bbfc6c05780fcc4c61ef3f9561d0,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.25,0.35184946997447,0.06392921881136628,0.18607078118863374
gpt-5-nano,0.9,R3-R5,ai-race-fairgame-v3,18e87c63f13788867fa8962d0a84174f518d7e02922a434bf5eda6f433d102b9,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.2967032967032967,0.3481536519036519,0.009708735903000856,0.28699456080029584
gpt-5-nano,0.9,R3-R5,ai-race-fairgame-v3,18e87c63f13788867fa8962d0a84174f518d7e02922a434bf5eda6f433d102b9,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.2967032967032967,0.3481536519036519,0.06392921881136628,0.23277407789193044
gpt-5-nano,0.9,R3-R6,ai-race-fairgame-v3,4b09c77d364ce7b9843792dc3ab9b3e48d3a2ccd33e684793da6f3a523e742a6,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.3875,0.3801510295260295,0.009708735903000856,0.37779126409699915
gpt-5-nano,0.9,R3-R6,ai-race-fairgame-v3,4b09c77d364ce7b9843792dc3ab9b3e48d3a2ccd33e684793da6f3a523e742a6,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.3875,0.3801510295260295,0.06392921881136628,0.32357078118863375
gpt-5-nano,0.9,R4-R1,ai-race-fairgame-v3,ad54d488b748b7c2902b8bdfcba5dc8e65684f09de4a21febb23eaffcf2ed7e5,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.25,0.27394216894216894,0.009708735903000856,0.24029126409699914
gpt-5-nano,0.9,R4-R1,ai-race-fairgame-v3,ad54d488b748b7c2902b8bdfcba5dc8e65684f09de4a21febb23eaffcf2ed7e5,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.25,0.27394216894216894,0.06392921881136628,0.18607078118863374
gpt-5-nano,0.9,R4-R2,ai-race-fairgame-v3,2ff3bf58b3359778743f5aef3a3796aed48078220df34125657762569a72755c,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.17045454545454547,0.2655350899100899,0.009708735903000856,0.1607458095515446
gpt-5-nano,0.9,R4-R2,ai-race-fairgame-v3,2ff3bf58b3359778743f5aef3a3796aed48078220df34125657762569a72755c,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.17045454545454547,0.2655350899100899,0.06392921881136628,0.1065253266431792
gpt-5-nano,0.9,R4-R3,ai-race-fairgame-v3,184991aef9058bd59fdb65e452b7170a18e644c5ae745f902c13f6e06c8ea2e8,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.27884615384615385,0.3190430402930403,0.009708735903000856,0.269137417943153
gpt-5-nano,0.9,R4-R3,ai-race-fairgame-v3,184991aef9058bd59fdb65e452b7170a18e644c5ae745f902c13f6e06c8ea2e8,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.27884615384615385,0.3190430402930403,0.06392921881136628,0.2149169350347876
gpt-5-nano,0.9,R4-R4,ai-race-fairgame-v3,469e9877f8d14613f573038c972f799a1999b46cb9781b40d84aae39e6302d38,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4,0.42240329115329117,0.009708735903000856,0.39029126409699916
gpt-5-nano,0.9,R4-R4,ai-race-fairgame-v3,469e9877f8d14613f573038c972f799a1999b46cb9781b40d84aae39e6302d38,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4,0.42240329115329117,0.06392921881136628,0.33607078118863376
gpt-5-nano,0.9,R4-R5,ai-race-fairgame-v3,69f7da726d7dd32c1b9c6c53b427b894d5423affbf8fd3b387e66a727c78a085,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4,0.41378246753246756,0.009708735903000856,0.39029126409699916
gpt-5-nano,0.9,R4-R5,ai-race-fairgame-v3,69f7da726d7dd32c1b9c6c53b427b894d5423affbf8fd3b387e66a727c78a085,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4,0.41378246753246756,0.06392921881136628,0.33607078118863376
gpt-5-nano,0.9,R4-R6,ai-race-fairgame-v3,00baa465aca87360ea15f6e6dc7ac9059b508cf9ce9e122d8bcc073a9509696b,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4,0.417271756021756,0.009708735903000856,0.39029126409699916
gpt-5-nano,0.9,R4-R6,ai-race-fairgame-v3,00baa465aca87360ea15f6e6dc7ac9059b508cf9ce9e122d8bcc073a9509696b,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4,0.417271756021756,0.06392921881136628,0.33607078118863376
gpt-5-nano,0.9,R5-R1,ai-race-fairgame-v3,f5ab178729f12f236b85937033a38bcd266df8c1c44b86eee4345115fa9f291f,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.2901785714285714,0.32193951881451877,0.009708735903000856,0.28046983552557053
gpt-5-nano,0.9,R5-R1,ai-race-fairgame-v3,f5ab178729f12f236b85937033a38bcd266df8c1c44b86eee4345115fa9f291f,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.2901785714285714,0.32193951881451877,0.06392921881136628,0.22624935261720514
gpt-5-nano,0.9,R5-R2,ai-race-fairgame-v3,12f7eaa826e6956d709fb758be3a38931cd08b08297985b5698cadf5328bee3b,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.17045454545454547,0.2837001193251193,0.009708735903000856,0.1607458095515446
gpt-5-nano,0.9,R5-R2,ai-race-fairgame-v3,12f7eaa826e6956d709fb758be3a38931cd08b08297985b5698cadf5328bee3b,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.17045454545454547,0.2837001193251193,0.06392921881136628,0.1065253266431792
gpt-5-nano,0.9,R5-R3,ai-race-fairgame-v3,d165c488ef730d384923091fda8b720709d36b2274c4ac2b303f65df4153d231,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.34375,0.36034819347319347,0.009708735903000856,0.33404126409699914
gpt-5-nano,0.9,R5-R3,ai-race-fairgame-v3,d165c488ef730d384923091fda8b720709d36b2274c4ac2b303f65df4153d231,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.34375,0.36034819347319347,0.06392921881136628,0.27982078118863374
gpt-5-nano,0.9,R5-R4,ai-race-fairgame-v3,c9491baed85c6ec9fe2d753bde54f61b1dbf77f469b411648568cd117834786b,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4,0.39846320346320346,0.009708735903000856,0.39029126409699916
gpt-5-nano,0.9,R5-R4,ai-race-fairgame-v3,c9491baed85c6ec9fe2d753bde54f61b1dbf77f469b411648568cd117834786b,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4,0.39846320346320346,0.06392921881136628,0.33607078118863376
gpt-5-nano,0.9,R5-R5,ai-race-fairgame-v3,39a9c8ff7467c65860c6ead29a048cf3179662917ebc31d39bbcc8789bdaa00f,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.45,0.4745446914196914,0.009708735903000856,0.44029126409699915
gpt-5-nano,0.9,R5-R5,ai-race-fairgame-v3,39a9c8ff7467c65860c6ead29a048cf3179662917ebc31d39bbcc8789bdaa00f,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.45,0.4745446914196914,0.06392921881136628,0.38607078118863375
gpt-5-nano,0.9,R5-R6,ai-race-fairgame-v3,2b314f8fc6f5b732c1eaade615e0a90f4e2d2b19a344e215452876df453c9dc0,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.5384615384615384,0.4985719835719836,0.009708735903000856,0.5287528025585376
gpt-5-nano,0.9,R5-R6,ai-race-fairgame-v3,2b314f8fc6f5b732c1eaade615e0a90f4e2d2b19a344e215452876df453c9dc0,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.5384615384615384,0.4985719835719836,0.06392921881136628,0.4745323196501722
gpt-5-nano,0.9,R6-R1,ai-race-fairgame-v3,7d5b42fcb0b165feb515ed7a994f4cabe269f2cd9077d99d2573eac039a8dc54,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.3402777777777778,0.3466554279054279,0.009708735903000856,0.3305690418747769
gpt-5-nano,0.9,R6-R1,ai-race-fairgame-v3,7d5b42fcb0b165feb515ed7a994f4cabe269f2cd9077d99d2573eac039a8dc54,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.3402777777777778,0.3466554279054279,0.06392921881136628,0.27634855896641153
gpt-5-nano,0.9,R6-R2,ai-race-fairgame-v3,320ad475ef61963e7fe9139623948c5cbea92c143fe0676edb6f4c0f421061c9,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.25,0.30772574647574646,0.009708735903000856,0.24029126409699914
gpt-5-nano,0.9,R6-R2,ai-race-fairgame-v3,320ad475ef61963e7fe9139623948c5cbea92c143fe0676edb6f4c0f421061c9,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.25,0.30772574647574646,0.06392921881136628,0.18607078118863374
gpt-5-nano,0.9,R6-R3,ai-race-fairgame-v3,f5331636d27cc7e4066b9a07793ae77ba75b649d0d49641ef87617e83046209f,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.3333333333333333,0.39084013209013213,0.009708735903000856,0.32362459743033245
gpt-5-nano,0.9,R6-R3,ai-race-fairgame-v3,f5331636d27cc7e4066b9a07793ae77ba75b649d0d49641ef87617e83046209f,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.3333333333333333,0.39084013209013213,0.06392921881136628,0.26940411452196705
gpt-5-nano,0.9,R6-R4,ai-race-fairgame-v3,88b7a3a5dd650ba8221903991a1863c6ba6b4acc1df3d56c45ec302b41ce1ba7,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4,0.4279741785991786,0.009708735903000856,0.39029126409699916
gpt-5-nano,0.9,R6-R4,ai-race-fairgame-v3,88b7a3a5dd650ba8221903991a1863c6ba6b4acc1df3d56c45ec302b41ce1ba7,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4,0.4279741785991786,0.06392921881136628,0.33607078118863376
gpt-5-nano,0.9,R6-R5,ai-race-fairgame-v3,1a09252a2fe4a50d40f394a2bff1b19c83f6a1ac9bfd59064f637e161a228ba1,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4494949494949495,0.46556721056721057,0.009708735903000856,0.43978621359194864
gpt-5-nano,0.9,R6-R5,ai-race-fairgame-v3,1a09252a2fe4a50d40f394a2bff1b19c83f6a1ac9bfd59064f637e161a228ba1,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4494949494949495,0.46556721056721057,0.06392921881136628,0.38556573068358324
gpt-5-nano,0.9,R6-R6,ai-race-fairgame-v3,7f69244f5c9ecdf874de48aaa1dfa920a53ba3c006f0d72507af7e7433c742e0,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4444444444444444,0.4672822316572317,0.009708735903000856,0.43473570854144356
gpt-5-nano,0.9,R6-R6,ai-race-fairgame-v3,7f69244f5c9ecdf874de48aaa1dfa920a53ba3c006f0d72507af7e7433c742e0,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4444444444444444,0.4672822316572317,0.06392921881136628,0.38051522563307816
gpt-5-nano,0.9,S_AA,ai-race-fairgame-v3,72d88f6f1a871b5991872d125c57cf8f2c99fb4548cf8d43662d26b3b5ea4f1c,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4,0.42011266511266515,0.009708735903000856,0.39029126409699916
gpt-5-nano,0.9,S_AA,ai-race-fairgame-v3,72d88f6f1a871b5991872d125c57cf8f2c99fb4548cf8d43662d26b3b5ea4f1c,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4,0.42011266511266515,0.06392921881136628,0.33607078118863376
gpt-5-nano,0.9,S_AC,ai-race-fairgame-v3,18e617eefe8e0a994d792ee2e680f00dc38673b43ff5546e5bcd9d821ded93a2,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.15555555555555556,0.20942196692196693,0.009708735903000856,0.1458468196525547
gpt-5-nano,0.9,S_AC,ai-race-fairgame-v3,18e617eefe8e0a994d792ee2e680f00dc38673b43ff5546e5bcd9d821ded93a2,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.15555555555555556,0.20942196692196693,0.06392921881136628,0.09162633674418928
gpt-5-nano,0.9,S_CA,ai-race-fairgame-v3,9fbff883ad22b6c67f0696d20295ff3690e6b4fb6098aaffc8db4fd39675a992,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.27142857142857146,0.32103167665667665,0.009708735903000856,0.2617198355255706
gpt-5-nano,0.9,S_CA,ai-race-fairgame-v3,9fbff883ad22b6c67f0696d20295ff3690e6b4fb6098aaffc8db4fd39675a992,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.27142857142857146,0.32103167665667665,0.06392921881136628,0.2074993526172052
gpt-5-nano,0.9,S_CC,ai-race-fairgame-v3,3050014eab7573c1e9ccb80096dc67a6921b13e4afd85419fc9da2039f99d23f,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.0,0.009708735903000856,-0.009708735903000856
gpt-5-nano,0.9,S_CC,ai-race-fairgame-v3,3050014eab7573c1e9ccb80096dc67a6921b13e4afd85419fc9da2039f99d23f,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.0,0.06392921881136628,-0.06392921881136628
gpt-5-nano,0.9,none,ai-race-fairgame-v3,b323588675c9a8ba411ffa23e98811bc735ee30269e7db0dcbd23907d5a266f1,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.13392857142857142,0.14507076257076257,0.009708735903000856,0.12421983552557057
gpt-5-nano,0.9,none,ai-race-fairgame-v3,b323588675c9a8ba411ffa23e98811bc735ee30269e7db0dcbd23907d5a266f1,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.13392857142857142,0.14507076257076257,0.06392921881136628,0.06999935261720515
gpt-5.4-nano,0.1,R+,ai-race-fairgame-v3,56adcb96fbf2229c07383ca1132ca554e383ad90adaafbbe87f5ee5ce67cd8cf,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,1.0,0.9464575702075703,0.9999999999999991,8.881784197001252e-16
gpt-5.4-nano,0.1,R+,ai-race-fairgame-v3,56adcb96fbf2229c07383ca1132ca554e383ad90adaafbbe87f5ee5ce67cd8cf,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,1.0,0.9464575702075703,0.9999999999997908,2.091660178393795e-13
gpt-5.4-nano,0.1,R-,ai-race-fairgame-v3,d3e1d3c8b9fa6e450260e8a4996789d5a341d360059e38e6e915be5c4a40c1c9,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.11805555555555555,0.1212711593961594,0.9999999999999991,-0.8819444444444435
gpt-5.4-nano,0.1,R-,ai-race-fairgame-v3,d3e1d3c8b9fa6e450260e8a4996789d5a341d360059e38e6e915be5c4a40c1c9,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.11805555555555555,0.1212711593961594,0.9999999999997908,-0.8819444444442353
gpt-5.4-nano,0.1,R0,ai-race-fairgame-v3,80d3fc8302bd0315e686cdbc0453951ebacf615e81d5d7964a7c5d1a99d13027,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.5470085470085471,0.5237400793650794,0.9999999999999991,-0.45299145299145205
gpt-5.4-nano,0.1,R0,ai-race-fairgame-v3,80d3fc8302bd0315e686cdbc0453951ebacf615e81d5d7964a7c5d1a99d13027,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.5470085470085471,0.5237400793650794,0.9999999999997908,-0.45299145299124377
gpt-5.4-nano,0.1,R1-R1,ai-race-fairgame-v3,dff0d401360241af243e095054cfdc9c9dedeb05c49defe3504e61eb00a3c757,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.0,0.9999999999999991,-0.9999999999999991
gpt-5.4-nano,0.1,R1-R1,ai-race-fairgame-v3,dff0d401360241af243e095054cfdc9c9dedeb05c49defe3504e61eb00a3c757,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.0,0.9999999999997908,-0.9999999999997908
gpt-5.4-nano,0.1,R1-R2,ai-race-fairgame-v3,cc31d9395d7f3967d26101adb668d9ba2f3adec1d8d2546bdc080452c5a9518f,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.004545454545454545,0.9999999999999991,-0.9999999999999991
gpt-5.4-nano,0.1,R1-R2,ai-race-fairgame-v3,cc31d9395d7f3967d26101adb668d9ba2f3adec1d8d2546bdc080452c5a9518f,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.004545454545454545,0.9999999999997908,-0.9999999999997908
gpt-5.4-nano,0.1,R1-R3,ai-race-fairgame-v3,b077c3613a75c82ffd9965f22504dd7698ee139485f23505607928228f246dff,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.1875,0.3210499222999223,0.9999999999999991,-0.8124999999999991
gpt-5.4-nano,0.1,R1-R3,ai-race-fairgame-v3,b077c3613a75c82ffd9965f22504dd7698ee139485f23505607928228f246dff,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.1875,0.3210499222999223,0.9999999999997908,-0.8124999999997908
gpt-5.4-nano,0.1,R1-R4,ai-race-fairgame-v3,252564852ae56970c37552c96a16f12e2648188e4be66f219a5f2f4a8f7e2224,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.3,0.3600645188145188,0.9999999999999991,-0.6999999999999991
gpt-5.4-nano,0.1,R1-R4,ai-race-fairgame-v3,252564852ae56970c37552c96a16f12e2648188e4be66f219a5f2f4a8f7e2224,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.3,0.3600645188145188,0.9999999999997908,-0.6999999999997908
gpt-5.4-nano,0.1,R1-R5,ai-race-fairgame-v3,d751b0d45b47fac3c74c6338374de60d3e6fba3f39f49cbee7c8183c9cb54ce1,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.39375,0.44215277777777773,0.9999999999999991,-0.6062499999999991
gpt-5.4-nano,0.1,R1-R5,ai-race-fairgame-v3,d751b0d45b47fac3c74c6338374de60d3e6fba3f39f49cbee7c8183c9cb54ce1,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.39375,0.44215277777777773,0.9999999999997908,-0.6062499999997908
gpt-5.4-nano,0.1,R1-R6,ai-race-fairgame-v3,daad2389c00c79bcd7349e8a86370fa5bce7961f146269780a8c7f7c30d7ec21,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.5,0.5,0.9999999999999991,-0.4999999999999991
gpt-5.4-nano,0.1,R1-R6,ai-race-fairgame-v3,daad2389c00c79bcd7349e8a86370fa5bce7961f146269780a8c7f7c30d7ec21,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.5,0.5,0.9999999999997908,-0.49999999999979083
gpt-5.4-nano,0.1,R2-R1,ai-race-fairgame-v3,02d98791bb7dfd44709a67d5ae51547dd7848d6b331f8aff89072e5b8e51b641,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.0,0.9999999999999991,-0.9999999999999991
gpt-5.4-nano,0.1,R2-R1,ai-race-fairgame-v3,02d98791bb7dfd44709a67d5ae51547dd7848d6b331f8aff89072e5b8e51b641,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.0,0.9999999999997908,-0.9999999999997908
gpt-5.4-nano,0.1,R2-R2,ai-race-fairgame-v3,23057ca869c47db7ed9c60d549854bad4c54d9f3da5bbb5ad67955a9c7f58f1e,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.0,0.9999999999999991,-0.9999999999999991
gpt-5.4-nano,0.1,R2-R2,ai-race-fairgame-v3,23057ca869c47db7ed9c60d549854bad4c54d9f3da5bbb5ad67955a9c7f58f1e,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.0,0.9999999999997908,-0.9999999999997908
gpt-5.4-nano,0.1,R2-R3,ai-race-fairgame-v3,4c329810a855d9172e8bc4828efca98450f56d2c2e8f080940da80a0a6ecaa89,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.2,0.2450967782217782,0.9999999999999991,-0.7999999999999992
